@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R1-2,5'

@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.374245,0.220513,0.396887,0.204005,0.606289,0.592814,0
0.37827,0.248718,0.326848,0.166458,0.569811,0.592814,1
0.452716,0.297436,0.412451,0.360451,0.524528,0.622754,2
0.490946,0.417949,0.182879,0.50438,0.498113,0.598802,1
0.492958,0.551282,0.132296,0.52816,0.472956,0.598802,2
0.484909,0.664103,0.342412,0.485607,0.471698,0.562874,1
0.575453,0.674359,0.29572,0.386733,0.484277,0.57485,1
0.533199,0.661538,0.361868,0.405507,0.514465,0.556886,2
0.507042,0.564103,0.214008,0.622028,0.532075,0.550898,2
0.509054,0.471795,0.284047,0.677096,0.535849,0.48503,2
0.561368,0.492308,0.054475,0.649562,0.513208,0.502994,2
0.607646,0.474359,0.237354,0.657071,0.498113,0.562874,2
0.641851,0.54359,0.396887,0.478098,0.480503,0.57485,2
0.706237,0.5,0.513619,0.401752,0.47673,0.48503,1
0.684105,0.482051,0.357977,0.342929,0.467925,0.437126,2
0.567404,0.620513,0.338521,0.397997,0.457862,0.51497,1
0.593561,0.725641,0.51751,0.319149,0.367296,0.580838,2
0.814889,0.620513,0.55642,0.321652,0.353459,0.580838,2
0.828974,0.615385,0.525292,0.430538,0.377358,0.616766,3
0.672032,0.748718,0.509728,0.52816,0.391195,0.592814,3
0.738431,0.64359,0.48249,0.531915,0.392453,0.562874,3
0.722334,0.648718,0.59144,0.625782,0.421384,0.610778,3
0.710262,0.610256,0.498054,0.55194,0.464151,0.592814,3
0.716298,0.615385,0.571984,0.678348,0.503145,0.562874,3
0.599598,0.64359,0.404669,0.663329,0.553459,0.51497,3
0.468813,0.679487,0.392996,0.743429,0.549686,0.60479,2
0.452716,0.548718,0.264591,0.586984,0.528302,0.598802,2
0.498994,0.461538,0.264591,0.634543,0.480503,0.568862,2
0.649899,0.317949,0.206226,0.617021,0.437736,0.461078,1
0.688129,0.438462,0.48249,0.356696,0.425157,0.538922,2
0.698189,0.528205,0.416342,0.420526,0.472956,0.520958,2
0.661972,0.669231,0.431907,0.329161,0.516981,0.48503,2
0.609658,0.684615,0.439689,0.418023,0.554717,0.562874,2
0.545272,0.68718,0.478599,0.389237,0.577358,0.57485,2
0.496982,0.641026,0.575875,0.379224,0.574843,0.473054,1
0.490946,0.525641,0.264591,0.382979,0.514465,0.532934,1
0.561368,0.45641,0.143969,0.454318,0.441509,0.497006,1
0.627767,0.55641,0.357977,0.376721,0.437736,0.467066,1
0.579477,0.638462,0.326848,0.320401,0.480503,0.48503,1
0.358149,0.7,0.33463,0.357947,0.501887,0.54491,2
0.265594,0.735897,0.583658,0.334168,0.474214,0.640719,3
0.496982,0.687179,0.696498,0.420526,0.416352,0.628743,3
0.539235,0.723077,0.412451,0.564456,0.504403,0.646707,2
0.440644,0.823077,0.439689,0.451815,0.548428,0.658683,3
0.547284,0.838462,0.525292,0.576971,0.566038,0.646707,3
0.613682,0.723077,0.389105,0.599499,0.602516,0.580838,3
0.629779,0.707692,0.389105,0.588235,0.638994,0.562874,2
0.623742,0.638462,0.431907,0.525657,0.656604,0.598802,3
0.665996,0.469231,0.354086,0.598248,0.675472,0.598802,2
0.62173,0.451282,0.264591,0.459324,0.734591,0.562874,2
0.555332,0.576923,0.346304,0.503129,0.777358,0.562874,1
0.50503,0.620513,0.373541,0.405507,0.803774,0.598802,1
0.460765,0.697436,0.40856,0.365457,0.794969,0.60479,2
0.438632,0.715385,0.361868,0.416771,0.8,0.634731,2
0.424547,0.694872,0.385214,0.559449,0.796226,0.628743,2
0.394366,0.625641,0.322957,0.570713,0.807547,0.640719,2
0.265594,0.6,0.264591,0.530663,0.808805,0.628743,2
0.221328,0.605128,0.494163,0.430538,0.787421,0.610778,2
0.237425,0.71282,0.571984,0.326658,0.759748,0.586826,2
0.28169,0.625641,0.513619,0.419274,0.757233,0.628743,2
0.255533,0.582051,0.529183,0.360451,0.739623,0.640719,2
0.221328,0.625641,0.63035,0.38423,0.725786,0.646707,2
0.211268,0.65641,0.564202,0.404255,0.720755,0.658683,3
0.21328,0.615385,0.575875,0.455569,0.722013,0.664671,3
0.205231,0.6,0.587549,0.473091,0.714465,0.646707,3
0.207243,0.55641,0.59144,0.558198,0.708176,0.622754,3
0.177062,0.584615,0.529183,0.593242,0.716981,0.598802,3
0.22334,0.576923,0.451362,0.564456,0.71195,0.586826,2
0.171026,0.546154,0.459144,0.476846,0.716981,0.586826,2
0.207243,0.597436,0.490272,0.523154,0.718239,0.598802,2
0.189135,0.607692,0.521401,0.435544,0.734591,0.616766,2
0.247485,0.610256,0.463035,0.461827,0.752201,0.616766,2
0.231388,0.576923,0.463035,0.370463,0.762264,0.592814,2
0.203219,0.607692,0.474708,0.401752,0.754717,0.580838,2
0.144869,0.602564,0.564202,0.316646,0.745912,0.598802,2
0.189135,0.674359,0.634241,0.445557,0.743396,0.610778,2
0.195171,0.579487,0.552529,0.434293,0.745912,0.640719,3
0.082495,0.6,0.661479,0.460576,0.714465,0.628743,3
0.199195,0.789744,0.762646,0.51189,0.660377,0.670659,3
0.458753,0.815385,0.579767,0.546934,0.677987,0.664671,2
0.559356,0.674359,0.377432,0.529412,0.728302,0.628743,3
0.55332,0.574359,0.315175,0.633292,0.779874,0.562874,2
0.396378,0.479487,0.249027,0.549437,0.793711,0.568862,2
0.269618,0.476923,0.392996,0.446809,0.762264,0.598802,2
0.134809,0.515385,0.548638,0.337922,0.681761,0.616766,2
0.040241,0.582051,0.747082,0.396746,0.584906,0.598802,3
0.144869,0.661538,0.797665,0.476846,0.467925,0.598802,3
0.583501,0.761538,0.544747,0.612015,0.407547,0.664671,3
0.758551,0.510256,0.435798,0.574468,0.543396,0.60479,3
0.585513,0.515385,0.307393,0.548185,0.63522,0.586826,2
0.472837,0.620513,0.202335,0.585732,0.672956,0.586826,2
0.44668,0.628205,0.287938,0.603254,0.662893,0.57485,2
0.452716,0.687179,0.33463,0.499374,0.645283,0.592814,2
0.424547,0.684615,0.311284,0.595745,0.610063,0.592814,2
0.342052,0.717949,0.431907,0.44806,0.557233,0.580838,2
0.229376,0.730769,0.603113,0.317897,0.464151,0.532934,2
0.247485,0.746154,0.63035,0.403004,0.369811,0.550898,3
0.468813,0.625641,0.731518,0.558198,0.274214,0.520958,3
0.748491,0.625641,0.385214,0.762203,0.27044,0.538922,3
0.655936,0.671795,0.494163,0.764706,0.27673,0.54491,3
0.593561,0.646154,0.428016,0.634543,0.291824,0.538922,3
0.587525,0.638462,0.40856,0.634543,0.295597,0.520958,2
0.65996,0.628205,0.377432,0.55194,0.339623,0.526946,2
0.649899,0.579487,0.29572,0.593242,0.378616,0.497006,2
0.61167,0.589744,0.206226,0.605757,0.412579,0.526946,2
0.62173,0.61282,0.272374,0.57572,0.450314,0.520958,2
0.631791,0.648718,0.44358,0.561952,0.491824,0.508982,2
0.625755,0.7,0.346304,0.50438,0.519497,0.54491,2
0.565392,0.617949,0.264591,0.55194,0.533333,0.532934,2
0.629779,0.520513,0.198444,0.514393,0.561006,0.473054,2
0.639839,0.548718,0.225681,0.544431,0.578616,0.497006,2
0.649899,0.6,0.307393,0.501877,0.603774,0.532934,1
0.647887,0.6,0.2607,0.440551,0.637736,0.526946,1
0.635815,0.589744,0.280156,0.426783,0.684277,0.508982,1
0.603622,0.510256,0.089494,0.395494,0.719497,0.479042,1
0.589537,0.435897,0.120623,0.459324,0.763522,0.508982,1
0.513078,0.351282,0.214008,0.463079,0.794969,0.526946,1
0.440644,0.315385,0.22179,0.411765,0.816352,0.508982,0
0.438632,0.271795,0.264591,0.35169,0.815094,0.51497,0
0.420523,0.292308,0.182879,0.267835,0.8,0.491018,0
0.498994,0.248718,0.256809,0.241552,0.766038,0.508982,0
0.462777,0.215385,0.36965,0.148936,0.748428,0.473054,0
0.519115,0.146154,0.354086,0.178974,0.732075,0.449102,0
0.452716,0.248718,0.155642,0.314143,0.744654,0.407186,1
0.515091,0.253846,0.178988,0.531915,0.752201,0.437126,2
0.45674,0.341026,0.284047,0.628285,0.774843,0.42515,1
0.438632,0.323077,0.225681,0.529412,0.792453,0.39521,1
0.410463,0.438462,0.136187,0.544431,0.803774,0.383234,1
0.426559,0.466667,0.194553,0.739675,0.8,0.389222,1
0.488934,0.546154,0.128405,0.612015,0.792453,0.401198,1
0.589537,0.51282,0.256809,0.65582,0.784906,0.473054,1
0.619718,0.535897,0.416342,0.339174,0.78239,0.431138,1
0.674044,0.546154,0.400778,0.401752,0.774843,0.443114,1
0.684105,0.505128,0.354086,0.269086,0.759748,0.467066,1
0.734406,0.428205,0.466926,0.222778,0.739623,0.467066,2
0.746479,0.335897,0.568093,0.325407,0.728302,0.473054,2
0.746479,0.341026,0.548638,0.335419,0.715723,0.467066,2
0.724346,0.333333,0.451362,0.352941,0.716981,0.45509,1
0.692153,0.366667,0.361868,0.321652,0.720755,0.45509,1
0.657948,0.45641,0.315175,0.277847,0.719497,0.45509,1
0.65996,0.594872,0.373541,0.275344,0.709434,0.532934,1
0.637827,0.648718,0.392996,0.285357,0.695597,0.54491,2
0.579477,0.766667,0.447471,0.40801,0.674214,0.556886,2
0.633803,0.592308,0.392996,0.42428,0.646541,0.54491,2
0.613682,0.476923,0.307393,0.545682,0.677987,0.508982,2
0.555332,0.458974,0.280156,0.460576,0.698113,0.473054,2
0.488934,0.471795,0.233463,0.609512,0.70566,0.461078,2
0.408451,0.502564,0.143969,0.694618,0.698113,0.45509,2
0.319919,0.523077,0.291829,0.693367,0.68805,0.461078,1
0.29175,0.587179,0.420233,0.46433,0.67044,0.437126,1
0.303823,0.576923,0.48249,0.306633,0.647799,0.502994,1
0.279678,0.551282,0.470817,0.300375,0.632704,0.51497,1
0.267606,0.553846,0.412451,0.322904,0.6,0.508982,2
0.28169,0.576923,0.494163,0.30413,0.562264,0.508982,1
0.263581,0.592308,0.381323,0.317897,0.537107,0.538922,1
0.253521,0.579487,0.424125,0.26408,0.510692,0.538922,2
0.297787,0.594872,0.404669,0.346683,0.480503,0.57485,1
0.354125,0.615385,0.389105,0.314143,0.461635,0.580838,2
0.416499,0.610256,0.322957,0.371715,0.456604,0.550898,1
0.396378,0.646154,0.272374,0.35169,0.467925,0.562874,1
0.265594,0.625641,0.490272,0.252816,0.47044,0.562874,1
0.082495,0.64359,0.626459,0.250313,0.447799,0.57485,3
0.185111,0.846154,0.836576,0.43179,0.361006,0.60479,3
0.366197,0.630769,0.474708,0.519399,0.386164,0.580838,3
0.255533,0.597436,0.412451,0.644556,0.330818,0.556886,3
0.124748,0.702564,0.626459,0.613267,0.262893,0.592814,3
0.251509,0.761538,0.587549,0.643304,0.191195,0.60479,3
0.356137,0.723077,0.470817,0.573217,0.172327,0.580838,3
0.486921,0.669231,0.361868,0.713392,0.158491,0.556886,3
0.537223,0.584615,0.256809,0.718398,0.181132,0.556886,2
0.557344,0.533333,0.124514,0.614518,0.198742,0.520958,2
0.589537,0.448718,0.22179,0.675845,0.205031,0.520958,2
0.61167,0.461538,0.233463,0.643304,0.23522,0.48503,2
0.507042,0.530769,0.035019,0.687109,0.293082,0.449102,2
0.406439,0.517949,0.18677,0.674593,0.318239,0.449102,2
0.406439,0.353846,0.307393,0.678348,0.293082,0.45509,2
0.529175,0.287179,0.435798,0.579474,0.267925,0.431138,2
0.565392,0.210256,0.431907,0.453066,0.281761,0.45509,1
0.68008,0.31282,0.381323,0.355444,0.318239,0.48503,1
0.676056,0.341026,0.33463,0.475594,0.350943,0.479042,1
0.672032,0.420513,0.307393,0.404255,0.386164,0.431138,1
0.609658,0.523077,0.225681,0.486859,0.412579,0.449102,1
0.615694,0.571795,0.326848,0.520651,0.441509,0.419162,1
0.623742,0.564103,0.365759,0.476846,0.469182,0.461078,2
0.589537,0.605128,0.319066,0.538173,0.510692,0.479042,2
0.426559,0.582051,0.202335,0.610763,0.545912,0.491018,1
0.207243,0.574359,0.463035,0.403004,0.548428,0.538922,2
0.124748,0.638462,0.603113,0.295369,0.516981,0.526946,3
0.090543,0.712821,0.793774,0.455569,0.451572,0.550898,3
0.217304,0.8,0.63035,0.618273,0.430189,0.580838,3
0.269618,0.71282,0.424125,0.743429,0.444025,0.568862,3
0.390342,0.669231,0.291829,0.71965,0.427673,0.568862,3
0.472837,0.646154,0.505837,0.637046,0.398742,0.550898,3
0.410463,0.661538,0.455253,0.580726,0.371069,0.556886,3
0.460765,0.684615,0.428016,0.682103,0.348428,0.51497,3
0.482897,0.569231,0.381323,0.619524,0.350943,0.508982,2
0.55332,0.530769,0.40856,0.584481,0.298113,0.508982,3
0.647887,0.65641,0.276265,0.674593,0.203774,0.443114,3
0.696177,0.65641,0.587549,0.635795,0.368553,0.479042,3
0.55332,0.666667,0.381323,0.685857,0.428931,0.461078,3
0.448692,0.589744,0.346304,0.598248,0.457862,0.413174,2
0.408451,0.510256,0.171206,0.692115,0.491824,0.45509,2
0.406439,0.430769,0.214008,0.63204,0.527044,0.479042,2
0.384306,0.487179,0.346304,0.599499,0.52327,0.497006,2
0.319919,0.561539,0.33463,0.416771,0.466667,0.443114,2
0.219316,0.574359,0.536965,0.347935,0.4,0.508982,2
0.179074,0.553846,0.657588,0.335419,0.328302,0.491018,3
0.259557,0.525641,0.735409,0.479349,0.279245,0.473054,3
0.372233,0.589744,0.284047,0.618273,0.207547,0.449102,3
0.325956,0.669231,0.498054,0.724656,0.251572,0.520958,3
0.325956,0.625641,0.521401,0.683354,0.242767,0.502994,3
0.380282,0.571795,0.626459,0.60826,0.196226,0.48503,3
0.462777,0.615385,0.319066,0.665832,0.206289,0.497006,2
0.418511,0.525641,0.291829,0.549437,0.197484,0.467066,2
0.503018,0.441026,0.245136,0.590738,0.158491,0.401198,2
0.629779,0.451282,0.322957,0.505632,0.159748,0.461078,2
0.702213,0.446154,0.338521,0.525657,0.212579,0.48503,2
0.62173,0.525641,0.256809,0.539424,0.272956,0.461078,2
0.665996,0.528205,0.256809,0.705882,0.340881,0.461078,2
0.633803,0.55641,0.346304,0.623279,0.410063,0.491018,2
0.714286,0.646154,0.400778,0.553191,0.481761,0.48503,2
0.696177,0.671795,0.55642,0.451815,0.559748,0.502994,2
0.663984,0.679487,0.439689,0.549437,0.63522,0.497006,2
0.533199,0.620513,0.342412,0.518148,0.677987,0.502994,2
0.336016,0.502564,0.29572,0.612015,0.661635,0.491018,2
0.211268,0.210256,0.540856,0.498123,0.583648,0.48503,2
0.404427,0.030769,0.607004,0.349186,0.510692,0.419162,3
0.541247,0.123077,0.560311,0.593242,0.532075,0.491018,2
0.696177,0.310256,0.451362,0.59199,0.584906,0.48503,2
0.714286,0.448718,0.498054,0.39174,0.637736,0.437126,2
0.661972,0.533333,0.435798,0.352941,0.665409,0.407186,1
0.577465,0.733333,0.346304,0.36796,0.655346,0.413174,1
0.627767,0.664103,0.439689,0.312891,0.581132,0.48503,2
0.722334,0.510256,0.529183,0.372966,0.631447,0.502994,2
0.653924,0.579487,0.365759,0.469337,0.664151,0.473054,2
0.748491,0.438462,0.55642,0.520651,0.685535,0.520958,2
0.724346,0.361538,0.412451,0.505632,0.759748,0.491018,3
0.631791,0.538462,0.346304,0.630788,0.794969,0.473054,2
0.519115,0.671795,0.178988,0.665832,0.776101,0.467066,2
0.561368,0.553846,0.470817,0.570713,0.693082,0.353293,2
0.692153,0.15641,0.669261,0.421777,0.699371,0.401198,2
0.676056,0.133333,0.44358,0.493116,0.802516,0.467066,2
0.663984,0.289744,0.354086,0.47184,0.857862,0.48503,2
0.607646,0.366667,0.291829,0.524406,0.889308,0.461078,2
0.551308,0.492308,0.202335,0.564456,0.91195,0.45509,1
0.476861,0.5,0.097276,0.602003,0.935849,0.443114,1
0.428571,0.589744,0.214008,0.604506,0.949686,0.42515,0
0.325956,0.630769,0.350195,0.337922,0.938365,0.431138,1
0.217304,0.697436,0.521401,0.259074,0.92327,0.449102,2
0.203219,0.725641,0.723735,0.371715,0.909434,0.467066,3
0.146881,0.746154,0.70428,0.586984,0.89434,0.443114,3
0.167002,0.815385,0.7393,0.607009,0.861635,0.479042,3
0.183099,0.882051,0.789883,0.588235,0.844025,0.461078,3
0.305835,0.864103,0.743191,0.65582,0.846541,0.45509,3
0.305835,0.817949,0.603113,0.629537,0.856604,0.502994,3
0.394366,0.789744,0.568093,0.534418,0.856604,0.526946,3
0.488934,0.707692,0.435798,0.50438,0.857862,0.538922,2
0.637827,0.512821,0.287938,0.51189,0.908176,0.51497,2
0.56338,0.323077,0.245136,0.525657,0.948428,0.508982,2
0.466801,0.323077,0.105058,0.531915,0.942138,0.497006,2
0.366197,0.317949,0.361868,0.548185,0.881761,0.42515,1
0.309859,0.569231,0.501946,0.329161,0.771069,0.419162,1
0.482897,0.689744,0.463035,0.346683,0.592453,0.532934,2
0.830986,0.430769,0.346304,0.449312,0.426415,0.473054,3
1,0.312821,0.922179,0.534418,0.588679,0.48503,3
0.897384,0.335897,0.809339,0.639549,0.656604,0.449102,3
0.84507,0.276923,0.607004,0.550688,0.725786,0.437126,2
0.710262,0.353846,0.575875,0.478098,0.761006,0.437126,2
0.647887,0.423077,0.346304,0.521902,0.781132,0.42515,1
0.579477,0.44359,0.128405,0.42428,0.786164,0.401198,1
0.488934,0.471795,0.11284,0.476846,0.771069,0.389222,2
0.396378,0.433333,0.626459,0.405507,0.72956,0.347305,2
0.338028,0.366667,0.579767,0.396746,0.734591,0.287425,3
0.263581,0.297436,0.544747,0.506884,0.755975,0.251497,2
0.338028,0.223077,0.490272,0.441802,0.743396,0.215569,3
0.410463,0.315385,0.463035,0.521902,0.737107,0.209581,2
0.470825,0.235897,0.357977,0.486859,0.728302,0.245509,2
0.384306,0.279487,0.163424,0.530663,0.732075,0.257485,1
0.346076,0.405128,0.303502,0.480601,0.710692,0.251497,2
0.199195,0.4,0.548638,0.281602,0.647799,0.287425,2
0.17505,0.369231,0.610895,0.334168,0.597484,0.299401,2
0.241449,0.471795,0.66537,0.390488,0.576101,0.329341,3
0.321932,0.525641,0.560311,0.510638,0.591195,0.401198,2
0.289738,0.520513,0.424125,0.479349,0.61761,0.467066,2
0.253521,0.407692,0.365759,0.529412,0.603774,0.467066,2
0.37827,0.407692,0.470817,0.480601,0.589937,0.479042,3
0.484909,0.464103,0.463035,0.516896,0.620126,0.461078,2
0.396378,0.533333,0.311284,0.53567,0.666667,0.449102,2
0.245473,0.594872,0.276265,0.530663,0.669182,0.473054,2
0.146881,0.65641,0.540856,0.401752,0.647799,0.532934,2
0.193159,0.694872,0.571984,0.395494,0.632704,0.526946,3
0.342052,0.658974,0.575875,0.521902,0.615094,0.538922,3
0.39839,0.610256,0.178988,0.588235,0.637736,0.491018,2
0.482897,0.54359,0.163424,0.541927,0.632704,0.479042,2
0.492958,0.492308,0.093385,0.513141,0.611321,0.461078,2
0.587525,0.484615,0.143969,0.570713,0.605031,0.419162,2
0.676056,0.435897,0.140078,0.52816,0.608805,0.401198,1
0.639839,0.466667,0.182879,0.548185,0.631447,0.42515,1
0.573441,0.474359,0.206226,0.505632,0.641509,0.443114,1
0.454728,0.453846,0.175097,0.510638,0.644025,0.443114,1
0.384306,0.566667,0.210117,0.533166,0.649057,0.431138,0
0.334004,0.546154,0.256809,0.39174,0.657862,0.45509,1
0.317907,0.535897,0.346304,0.262829,0.640252,0.467066,1
0.321932,0.546154,0.404669,0.232791,0.616352,0.479042,1
0.400402,0.638462,0.264591,0.32791,0.588679,0.491018,1
0.344064,0.738462,0.400778,0.290363,0.593711,0.520958,1
0.201207,0.7,0.607004,0.265332,0.561006,0.520958,3
0.243461,0.794872,0.673152,0.443054,0.483019,0.526946,3
0.350101,0.787179,0.614786,0.429287,0.432704,0.568862,3
0.406439,0.820513,0.51751,0.505632,0.446541,0.550898,3
0.573441,0.805128,0.548638,0.513141,0.506918,0.550898,3
0.511066,0.684615,0.420233,0.531915,0.610063,0.532934,3
0.331992,0.569231,0.346304,0.558198,0.644025,0.51497,2
0.126761,0.55641,0.536965,0.569462,0.597484,0.502994,3
0.191147,0.866667,0.649805,0.599499,0.457862,0.54491,3
0.307847,0.897436,0.642023,0.576971,0.387421,0.57485,3
0.279678,0.853846,0.560311,0.609512,0.354717,0.538922,3
0.317907,0.797436,0.735409,0.553191,0.277987,0.538922,3
0.509054,0.7,0.303502,0.645807,0.283019,0.51497,3
0.649899,0.715385,0.392996,0.571965,0.274214,0.497006,3
0.678068,0.782051,0.505837,0.53567,0.327044,0.502994,3
0.537223,0.810256,0.48249,0.553191,0.369811,0.45509,3
0.474849,0.751282,0.342412,0.619524,0.398742,0.502994,3
0.442656,0.669231,0.342412,0.683354,0.345912,0.491018,3
0.484909,0.633333,0.229572,0.625782,0.32327,0.51497,2
0.674044,0.510256,0.463035,0.55194,0.332075,0.443114,2
0.605634,0.538462,0.280156,0.613267,0.396226,0.461078,2
0.462777,0.515385,0.108949,0.59199,0.432704,0.449102,2
0.358149,0.489744,0.190661,0.624531,0.445283,0.479042,2
0.346076,0.394872,0.291829,0.602003,0.442767,0.467066,2
0.442656,0.305128,0.400778,0.474343,0.426415,0.431138,2
0.595573,0.223077,0.525292,0.403004,0.423899,0.39521,2
0.686117,0.266667,0.55642,0.354193,0.47673,0.389222,2
0.710262,0.341026,0.326848,0.379224,0.552201,0.413174,1
0.655936,0.430769,0.22179,0.456821,0.622642,0.413174,1
0.507042,0.54359,0.167315,0.536921,0.651572,0.383234,1
0.245473,0.528205,0.315175,0.449312,0.637736,0.431138,2
0.307847,0.584615,0.735409,0.314143,0.47673,0.461078,2
0.627767,0.784615,0.677043,0.397997,0.433962,0.48503,2
0.591549,0.651282,0.498054,0.359199,0.451572,0.431138,2
0.515091,0.505128,0.245136,0.385482,0.442767,0.413174,2
0.438632,0.5,0.120623,0.451815,0.405031,0.407186,2
0.422535,0.584615,0.330739,0.436796,0.366038,0.431138,2
0.56338,0.579487,0.132296,0.489362,0.29434,0.491018,2
0.744467,0.75641,0.642023,0.341677,0.320755,0.467066,2
0.545272,0.751282,0.463035,0.493116,0.407547,0.491018,2
0.392354,0.779487,0.416342,0.475594,0.427673,0.526946,2
0.492958,0.735897,0.455253,0.463079,0.394969,0.526946,2
0.629779,0.684615,0.466926,0.52816,0.397484,0.520958,2
0.420523,0.697436,0.416342,0.560701,0.457862,0.51497,2
0.235412,0.723077,0.548638,0.556946,0.379874,0.497006,3
0.704225,0.741026,0.29572,0.549437,0.295597,0.48503,3
0.820926,0.735897,0.840467,0.553191,0.408805,0.48503,3
0.565392,0.666667,0.396887,0.569462,0.555975,0.491018,2
0.311871,0.661538,0.311284,0.515645,0.561006,0.48503,2
0.253521,0.410256,0.322957,0.531915,0.47673,0.479042,2
0.619718,0.248718,0.365759,0.474343,0.367296,0.461078,2
0.746479,0.433333,0.299611,0.556946,0.442767,0.479042,2
0.665996,0.479487,0.447471,0.392991,0.534591,0.365269,2
0.637827,0.405128,0.361868,0.484355,0.603774,0.281437,2
0.605634,0.417949,0.455253,0.501877,0.646541,0.353293,2
0.55332,0.407692,0.315175,0.501877,0.689308,0.311377,2
0.498994,0.441026,0.198444,0.508135,0.710692,0.287425,2
0.454728,0.464103,0.105058,0.529412,0.704403,0.275449,1
0.402414,0.451282,0.124514,0.524406,0.69434,0.287425,1
0.404427,0.520513,0.116732,0.500626,0.681761,0.287425,1
0.434608,0.525641,0.128405,0.513141,0.67673,0.293413,0
0.323944,0.525641,0.311284,0.413016,0.666667,0.329341,1
0.197183,0.553846,0.536965,0.197747,0.642767,0.39521,2
0.279678,0.625641,0.649805,0.345432,0.601258,0.413174,2
0.468813,0.635897,0.486381,0.416771,0.577358,0.479042,2
0.527163,0.589744,0.268482,0.463079,0.610063,0.473054,2
0.569417,0.582051,0.143969,0.544431,0.61761,0.473054,2
0.589537,0.641026,0.385214,0.505632,0.680155,0.491018,2
0.573441,0.664103,0.322957,0.428035,0.712945,0.479042,1
0.49497,0.630769,0.291829,0.465582,0.811321,0.473054,1
0.444668,0.669231,0.33463,0.399249,0.76804,0.502994,1
0.392354,0.615385,0.307393,0.390488,0.794381,0.479042,1
0.406439,0.630769,0.237354,0.455569,0.81519,0.473054,1
0.368209,0.517949,0.198444,0.434293,0.854488,0.473054,1
0.307847,0.482051,0.29572,0.355444,0.862639,0.443114,1
0.195171,0.407692,0.48249,0.269086,0.823226,0.42515,2
0.070422,0.397436,0.626459,0.297872,0.748947,0.449102,2
0.120724,0.438462,0.673152,0.418023,0.710777,0.467066,3
0.239437,0.435897,0.548638,0.450563,0.691725,0.461078,2
0.251509,0.338462,0.583658,0.406758,0.658853,0.461078,2
0.237425,0.264103,0.521401,0.461827,0.604964,0.443114,3
0.203219,0.274359,0.63035,0.570713,0.589033,0.449102,3
0.297787,0.364103,0.540856,0.612015,0.587074,0.461078,3
0.221328,0.38718,0.474708,0.600751,0.606482,0.407186,3
0.273642,0.325641,0.424125,0.564456,0.612677,0.359281,2
0.247485,0.346154,0.533074,0.549437,0.625229,0.389222,2
0.295775,0.405128,0.400778,0.420526,0.616398,0.341317,2
0.261569,0.44359,0.381323,0.455569,0.615791,0.365269,2
0.287726,0.479487,0.40856,0.36796,0.629925,0.39521,1
0.301811,0.494872,0.478599,0.362954,0.660343,0.431138,2
0.352113,0.535897,0.322957,0.410513,0.677991,0.467066,1
0.38833,0.551282,0.272374,0.444305,0.703894,0.467066,1
0.38833,0.479487,0.159533,0.498123,0.707619,0.443114,1
0.325956,0.410256,0.206226,0.530663,0.703348,0.419162,1
0.374245,0.330769,0.330739,0.310388,0.66865,0.419162,1
0.309859,0.25641,0.2607,0.339174,0.625956,0.383234,0
0.44668,0.174359,0.311284,0.277847,0.529014,0.371257,1
0.374245,0.148718,0.315175,0.192741,0.460218,0.257485,2
0.470825,0.179487,0.455253,0.330413,0.380721,0.317365,2
0.428571,0.2,0.568093,0.433041,0.347957,0.215569,2
0.509054,0.212821,0.404669,0.515645,0.315082,0.131737,3
0.525151,0.28718,0.420233,0.59199,0.281376,0.113772,2
0.575453,0.348718,0.435798,0.564456,0.272828,0.11976,2
0.587525,0.482051,0.175097,0.603254,0.275771,0.131737,2
