@relation test-weka.filters.unsupervised.attribute.Remove-R16-17-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A+0.650031)/(16.050012+0.650031)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-96020)/(103850-96020)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-48)/(100-48)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A+24.399998)/(25.300001+24.399998)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A+17.9)/(21.10002+17.9)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A+0)/(359-0)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-0.1)/(19.7-0.1)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-0.4)/(26.1-0.4)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-2.94)/(17.39-2.94)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-3.1)/(11.09-3.1)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-95880)/(103830-95880)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A+0.9)/(15.8+0.9)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.113772,0.515964,0.525151,0.164103,0.830084,0.684825,0.47184,0.490566,0.065868,?
0.09581,0.553001,0.438632,0.153846,0.111421,0.552529,0.518148,0.576101,0.041916,?
0.029942,0.60281,0.468813,0.153846,0.153203,0.33463,0.516896,0.632704,-0.017964,?
0.000002,0.637292,0.492958,0.223077,0.958217,0.354086,0.409262,0.656604,-0.083832,?
-0.05988,0.660281,0.486921,0.210256,0.927577,0.272374,0.441802,0.666667,-0.173653,?
-0.017963,0.664112,0.472837,0.233333,0.069638,0.44358,0.387985,0.677987,-0.137725,?
-0.011975,0.687101,0.480885,0.230769,0.991643,0.194553,0.322904,0.693082,-0.143713,?
-0.053892,0.707535,0.498994,0.338461,0.111421,0.229572,0.312891,0.700629,-0.053892,?
-0.017963,0.722861,0.551308,0.358974,0.802228,0.171206,0.374218,0.719497,0.023952,?
0.005988,0.729246,0.496982,0.382051,0.905292,0.237354,0.277847,0.727044,0.041916,?
0.011977,0.749681,0.49497,0.341025,0.05571,0.377432,0.365457,0.754717,0.011976,?
0.017965,0.767561,0.428571,0.394872,0.13649,0.198444,0.416771,0.772327,0.071856,?
0.041919,0.775223,0.372233,0.379487,0.18663,0.377432,0.411765,0.792453,0.083832,?
0.119762,0.772669,0.267606,0.384615,0.211699,0.463035,0.256571,0.801258,0.077844,?
0.119762,0.785441,0.285714,0.269231,0.16156,0.494163,0.332916,0.812579,0.065868,?
0.053894,0.784163,0.293763,0.289743,0.139276,0.451362,0.31164,0.807547,0.053892,?
0.077845,0.772669,0.311871,0.253846,0.139276,0.474708,0.314143,0.803774,0.131737,?
0.131739,0.776501,0.29175,0.341025,0.206128,0.44358,0.285357,0.802516,0.11976,?
0.161677,0.767561,0.301811,0.328205,0.222841,0.29572,0.277847,0.801258,0.083832,?
0.131739,0.748404,0.241449,0.307692,0.189415,0.322957,0.261577,0.781132,0.077844,?
0.12575,0.706258,0.199195,0.297436,0.245125,0.435798,0.284105,0.743396,0.161677,?
0.077845,0.662835,0.225352,0.187179,0.16156,0.505837,0.356696,0.706918,0.065868,?
0.095809,0.615581,0.295775,0.164102,0.13649,0.509728,0.387985,0.65283,0.077844,?
0.05988,0.58493,0.311871,0.21282,0.122563,0.420233,0.385482,0.611321,0.053892,?
0.101799,0.523627,0.29175,0.215385,0.164345,0.478599,0.397997,0.553459,0.131737,?
0.137725,0.454662,0.313883,0.138461,0.144847,0.579767,0.361702,0.498113,0.107784,?
0.18563,0.40613,0.412475,0.051282,0.083565,0.575875,0.468085,0.438994,0.095808,?
0.119762,0.440613,0.527163,0.166667,0.997214,0.463035,0.404255,0.441509,0.041916,?
0.029942,0.480204,0.65996,0.366667,0.796657,0.280156,0.397997,0.47673,0.11976,?
0.083834,0.500639,0.617706,0.561538,0.67688,0.389105,0.411765,0.495597,0.143713,?
0.1497,0.480204,0.589537,0.623077,0.629526,0.48249,0.483104,0.484277,0.131737,?
0.161677,0.438059,0.531187,0.538461,0.579387,0.315175,0.411765,0.455346,0.185629,?
0.113774,0.383142,0.595573,0.5,0.643454,0.284047,0.440551,0.403774,0.137725,?
0.083832,0.36143,0.60161,0.517948,0.713092,0.2607,0.524406,0.374843,0.131737,?
0.071859,0.357599,0.651911,0.551282,0.637883,0.276265,0.454318,0.367296,0.149701,?
0.155689,0.375479,0.559356,0.558974,0.579387,0.291829,0.410513,0.384906,0.197605,?
0.161677,0.365262,0.571429,0.476923,0.451253,0.11284,0.438048,0.373585,0.137725,?
0.155689,0.362708,0.579477,0.471795,0.303621,0.116732,0.449312,0.36478,0.191617,?
0.107785,0.374202,0.653924,0.451282,0.367688,0.097276,0.409262,0.358491,0.023952,?
0.089822,0.425287,0.645875,0.497436,0.735376,0.299611,0.390488,0.398742,0.065868,?
0.059882,0.453384,0.605634,0.51282,0.70195,0.36965,0.305382,0.457862,0.071856,?
0.053894,0.500639,0.45674,0.497436,0.451253,0.350195,0.436796,0.51195,0.083832,?
0.131739,0.496807,0.432596,0.371795,0.222841,0.217899,0.386733,0.533333,0.167665,?
0.173654,0.508301,0.416499,0.276923,0.114206,0.338521,0.366708,0.532075,0.209581,?
0.167665,0.503193,0.490946,0.220513,0.011142,0.428016,0.299124,0.493082,0.233533,?
0.227545,0.47765,0.474849,0.297436,0.038997,0.229572,0.401752,0.471698,0.251497,?
0.257486,0.471264,0.430583,0.31282,0.133705,0.412451,0.330413,0.469182,0.263473,?
0.203592,0.496807,0.438632,0.302564,0.208914,0.225681,0.357947,0.513208,0.239521,?
0.191617,0.507024,0.492958,0.274359,0.972145,0.108949,0.360451,0.527044,0.221557,?
0.197605,0.544061,0.535211,0.333333,0.793872,0.058366,0.354193,0.549686,0.245509,?
0.203594,0.574713,0.583501,0.420513,0.86351,0.272374,0.302879,0.578616,0.203593,?
0.131739,0.605364,0.555332,0.564102,0.643454,0.303502,0.337922,0.610063,0.209581,?
0.143712,0.628352,0.587525,0.623077,0.629526,0.303502,0.195244,0.631447,0.191617,?
0.215569,0.655172,0.571429,0.65641,0.545961,0.478599,0.204005,0.655346,0.137725,?
0.233534,0.680715,0.597586,0.671795,0.576602,0.525292,0.230288,0.672956,0.227545,?
0.299402,0.706258,0.56338,0.687179,0.545961,0.521401,0.237797,0.69434,0.281437,?
0.269462,0.708812,0.503018,0.635897,0.593315,0.400778,0.272841,0.709434,0.251497,?
0.293414,0.679438,0.440644,0.633333,0.551532,0.229572,0.285357,0.700629,0.233533,?
0.311379,0.630907,0.408451,0.682051,0.440111,0.315175,0.245307,0.661635,0.293413,?
0.293412,0.595147,0.468813,0.65641,0.551532,0.241245,0.275344,0.623899,0.323353,?
0.251499,0.553001,0.438632,0.589743,0.493036,0.249027,0.361702,0.588679,0.293413,?
0.26946,0.512133,0.396378,0.561538,0.423398,0.237354,0.319149,0.549686,0.293413,?
0.275449,0.49553,0.422535,0.533333,0.37883,0.40856,0.301627,0.52956,0.299401,?
0.299402,0.491699,0.372233,0.402564,0.303621,0.311284,0.330413,0.527044,0.329341,?
0.257486,0.485313,0.44668,0.405128,0.125348,0.303502,0.420526,0.525786,0.269461,?
0.287426,0.498084,0.452716,0.348718,0.091922,0.151751,0.413016,0.514465,0.293413,?
0.311379,0.500639,0.513078,0.417949,0.891365,0.124514,0.42428,0.518239,0.311377,?
0.269462,0.51341,0.470825,0.397436,0.952646,0.108949,0.404255,0.522013,0.281437,?
0.227545,0.521073,0.501006,0.451282,0.910864,0.066148,0.382979,0.537107,0.263473,?
0.251499,0.536398,0.513078,0.44359,0.32312,0.015564,0.386733,0.553459,0.317365,?
0.257486,0.560664,0.537223,0.420513,0.532033,0.003891,0.421777,0.571069,0.365269,?
0.215569,0.561941,0.488934,0.402564,0.303621,0.14786,0.369212,0.574843,0.209581,?
0.173654,0.565773,0.551308,0.287179,0.030641,0.163424,0.355444,0.577358,0.257485,?
0.197605,0.573436,0.547284,0.297436,0.083565,0.206226,0.335419,0.581132,0.161677,?
0.239522,0.58493,0.661972,0.325641,0.824513,0.299611,0.222778,0.581132,0.263473,?
0.203594,0.58493,0.593561,0.394872,0.832869,0.287938,0.249061,0.573585,0.209581,?
0.173654,0.570881,0.631791,0.474359,0.844011,0.22179,0.397997,0.568553,0.149701,?
0.161677,0.553001,0.549296,0.520513,0.70195,0.225681,0.285357,0.566038,0.179641,?
0.18563,0.538953,0.450704,0.558974,0.456825,0.155642,0.352941,0.562264,0.197605,?
0.227545,0.521073,0.299799,0.458974,0.295265,0.237354,0.369212,0.54717,0.257485,?
0.227545,0.482759,0.307847,0.302564,0.164345,0.256809,0.365457,0.524528,0.215569,?
0.269462,0.484036,0.344064,0.279487,0.169916,0.256809,0.2403,0.51195,0.305389,?
0.293412,0.492976,0.394366,0.31282,0.111421,0.214008,0.523154,0.50566,0.287425,?
0.287426,0.491699,0.454728,0.392307,0.111421,0.136187,0.683354,0.485535,0.311377,?
0.227545,0.471264,0.531187,0.441025,0.805014,0.2607,0.728411,0.462893,0.257485,?
0.245511,0.471264,0.55332,0.523077,0.70195,0.225681,0.732165,0.467925,0.269461,?
0.275451,0.482759,0.599598,0.651282,0.501393,0.350195,0.750939,0.474214,0.239521,?
0.329342,0.523627,0.565392,0.692307,0.579387,0.276265,0.523154,0.510692,0.347305,?
0.2994,0.530013,0.492958,0.75641,0.526462,0.439689,0.498123,0.528302,0.353293,?
0.329342,0.510856,0.416499,0.782051,0.445682,0.439689,0.410513,0.522013,0.311377,?
0.311379,0.535121,0.597586,0.648718,0.593315,0.319066,0.458662,0.52956,0.317365,?
0.275451,0.554278,0.605634,0.546154,0.699164,0.350195,0.474343,0.549686,0.317365,?
0.281439,0.595147,0.605634,0.446154,0.802228,0.284047,0.43179,0.581132,0.221557,?
0.287426,0.641124,0.655936,0.441025,0.724234,0.361868,0.359199,0.637736,0.221557,?
0.20958,0.684547,0.55332,0.497436,0.688022,0.342412,0.436796,0.691824,0.227545,?
0.257486,0.646232,0.402414,0.671795,0.456825,0.311284,0.501877,0.669182,0.239521,?
0.287426,0.523627,0.215292,0.792307,0.37883,0.688716,0.276596,0.566038,0.281437,?
0.353294,0.431673,0.484909,0.841025,0.462396,0.587549,0.476846,0.433962,0.365269,?
0.383232,0.440613,0.569417,0.705128,0.520891,0.404669,0.538173,0.442767,0.371257,?
0.329342,0.457216,0.490946,0.784615,0.509749,0.40856,0.453066,0.446541,0.377246,?
0.353294,0.458493,0.533199,0.843589,0.495822,0.435798,0.466834,0.461635,0.383234,?
0.341317,0.466156,0.529175,0.817948,0.493036,0.451362,0.46433,0.465409,0.383234,?
0.317366,0.490421,0.593561,0.735897,0.615599,0.435798,0.503129,0.479245,0.347305,?
0.239522,0.518519,0.68008,0.730769,0.612813,0.428016,0.618273,0.514465,0.347305,?
0.227545,0.582375,0.744467,0.625641,0.671309,0.439689,0.607009,0.563522,0.281437,?
0.179642,0.666667,0.742455,0.597436,0.674095,0.51751,0.639549,0.63522,0.281437,?
0.227545,0.729246,0.744467,0.617948,0.674095,0.575875,0.607009,0.710692,0.287425,?
0.233534,0.765006,0.682093,0.674359,0.671309,0.529183,0.544431,0.750943,0.299401,?
0.287426,0.754789,0.541247,0.687179,0.465181,0.319066,0.663329,0.748428,0.239521,?
0.32934,0.743295,0.573441,0.625641,0.615599,0.392996,0.500626,0.735849,0.353293,?
0.311379,0.690932,0.404427,0.635897,0.495822,0.33463,0.496871,0.708176,0.329341,?
0.317366,0.54917,0.195171,0.730769,0.356546,0.544747,0.314143,0.611321,0.347305,?
0.377246,0.440613,0.265594,0.805128,0.376045,0.859922,0.491865,0.471698,0.353293,?
0.353294,0.401022,0.348089,0.705128,0.392758,0.416342,0.63204,0.431447,0.353293,?
0.359282,0.394636,0.356137,0.705128,0.423398,0.431907,0.633292,0.421384,0.359281,?
0.317366,0.383142,0.32998,0.635897,0.339833,0.389105,0.692115,0.415094,0.353293,?
0.383234,0.319285,0.243461,0.5,0.320334,0.603113,0.668335,0.349686,0.347305,?
0.383232,0.200511,0.231388,0.410256,0.245125,0.696498,0.530663,0.246541,0.353293,?
0.371257,0.118774,0.295775,0.476923,0.264624,0.571984,0.669587,0.161006,0.365269,?
0.317366,0.196679,0.651911,0.823077,0.607242,?,?,?,0.287425,?
0.221559,0.312899,0.62173,0.905128,0.526462,0.501946,0.555695,0.300629,0.341317,?
0.269462,0.403576,0.525151,0.835897,0.51532,0.521401,0.483104,0.396226,0.347305,?
0.233534,0.449553,0.45674,0.746154,0.48468,0.474708,0.490613,0.450314,0.323353,?
0.269462,0.464879,0.396378,0.658974,0.448468,0.412451,0.429287,0.47044,0.329341,?
0.299402,0.463602,0.402414,0.653846,0.423398,0.330739,0.478098,0.480503,0.311377,?
0.269462,0.467433,0.406439,0.623077,0.420613,0.268482,0.496871,0.484277,0.329341,?
0.221559,0.454662,0.434608,0.546154,0.392758,0.136187,0.483104,0.474214,0.311377,?
0.239522,0.454662,0.462777,0.533333,0.78273,0.023346,0.52816,0.454088,0.149701,?
0.281439,0.455939,0.535211,0.553846,0.587744,0.167315,0.480601,0.456604,0.317365,?
0.269462,0.471264,0.523139,0.520513,0.520891,0.132296,0.430538,0.465409,0.305389,?
0.251499,0.473819,0.581489,0.510256,0.612813,0.136187,0.449312,0.475472,0.275449,?
0.263474,0.492976,0.559356,0.492307,0.637883,0.077821,0.459324,0.496855,0.287425,?
0.281439,0.519796,0.527163,0.502564,0.573816,0.070039,0.453066,0.532075,0.329341,?
0.263474,0.565773,0.442656,0.464102,0.373259,0.066148,0.473091,0.566038,0.317365,?
0.269462,0.58493,0.394366,0.415384,0.183844,0.167315,0.660826,0.588679,0.317365,?
0.305391,0.590038,0.408451,0.379487,0.264624,0.276265,0.483104,0.602516,0.317365,?
0.299402,0.588761,0.480885,0.369231,0.13649,0.217899,0.549437,0.601258,0.347305,?
0.287426,0.606641,0.539235,0.453846,0.935933,0.093385,0.705882,0.597484,0.329341,?
0.239522,0.627075,0.573441,0.507692,0.632312,0.132296,0.589487,0.625157,0.329341,?
0.263474,0.666667,0.539235,0.489743,0.278552,0.019455,0.576971,0.661635,0.335329,?
0.281439,0.694764,0.523139,0.564102,0.598886,0.093385,0.558198,0.699371,0.359281,?
0.281437,0.747126,0.468813,0.538461,0.557103,0.11284,0.538173,0.748428,0.347305,?
0.281439,0.786718,0.464789,0.474359,0,-0.003891,0.526909,0.789937,0.317365,?
0.305391,0.822478,0.482897,0.420513,0.155989,0.050584,0.496871,0.838994,0.347305,?
0.293414,0.845466,0.531187,0.333333,0.933148,0.202335,0.453066,0.855346,0.347305,?
0.287426,0.84802,0.539235,0.279487,0.930362,0.264591,0.401752,0.856604,0.347305,?
0.275451,0.810983,0.613682,0.223077,0.924791,0.33463,0.380476,0.832704,0.323353,?
0.293414,0.772669,0.595573,0.230769,0.94429,0.354086,0.300375,0.8,0.323353,?
0.377246,0.736909,0.633803,0.225641,0.927577,0.389105,0.217772,0.762264,0.323353,?
0.323352,0.715198,0.605634,0.194872,0.91922,0.451362,0.22403,0.733333,0.335329,?
0.329342,0.678161,0.615694,0.182051,0.933148,0.385214,0.249061,0.693082,0.365269,?
0.389222,0.66539,0.559356,0.24359,0.930362,0.291829,0.18398,0.67044,0.401198,?
0.425151,0.653895,0.615694,0.302564,0.849582,0.233463,0.187735,0.662893,0.39521,?
0.365271,0.657727,0.56338,0.330769,0.885794,0.178988,0.275344,0.667925,0.365269,?
0.317366,0.669221,0.585513,0.41282,0.830084,0.217899,0.321652,0.677987,0.287425,?
0.281439,0.701149,0.54326,0.374359,0.922006,0.171206,0.150188,0.703145,0.269461,?
0.305391,0.724138,0.575453,0.379487,0.935933,0.167315,0.525657,0.72327,0.323353,?
0.209582,0.740741,0.561368,0.389743,0.927577,0.171206,0.520651,0.742138,0.233533,?
0.239522,0.757344,0.575453,0.374359,0.849582,0.291829,0.503129,0.753459,0.239521,?
0.269462,0.766284,0.527163,0.35641,0.927577,0.245136,0.371715,0.76478,0.275449,?
0.293414,0.772669,0.537223,0.358974,0.908078,0.214008,0.454318,0.774843,0.293413,?
0.287426,0.767561,0.478873,0.330769,0.983287,0.206226,0.317897,0.771069,0.311377,?
0.275451,0.759898,0.442656,0.297436,0.050139,0.264591,0.297872,0.759748,0.305389,?
0.287426,0.753512,0.382294,0.346154,0.097493,0.303502,0.172716,0.759748,0.353293,?
0.329342,0.745849,0.374245,0.379487,0.306407,0.194553,0.28786,0.759748,0.305389,?
0.305391,0.733078,0.366197,0.382051,0.189415,0.190661,0.255319,0.749686,0.299401,?
0.305391,0.698595,0.430583,0.302564,0.158774,0.210117,0.277847,0.738365,0.359281,?
0.329342,0.702427,0.432596,0.282051,0.050139,0.245136,0.172716,0.724528,0.323353,?
0.365269,0.669221,0.482897,0.238461,0.005571,0.342412,0.22403,0.699371,0.359281,?
0.323354,0.639847,0.478873,0.24359,0.036212,0.361868,0.216521,0.67044,0.353293,?
0.341319,0.600255,0.527163,0.21282,0.991643,0.357977,0.285357,0.628931,0.335329,?
0.371257,0.574713,0.484909,0.248718,0.005571,0.33463,0.210263,0.596226,0.347305,?
0.419162,0.560664,0.442656,0.284615,0.097493,0.256809,0.282854,0.581132,0.413174,?
0.383234,0.555556,0.344064,0.323077,0.139276,0.326848,0.290363,0.574843,0.407186,?
0.329342,0.559387,0.390342,0.361538,0.153203,0.280156,0.307885,0.578616,0.39521,?
0.389222,0.58493,0.392354,0.330769,0.083565,0.284047,0.256571,0.58239,0.407186,?
0.413174,0.616858,0.396378,0.338461,0.13649,0.214008,0.262829,0.613836,0.401198,?
0.413172,0.652618,0.412475,0.417949,0.267409,0.108949,0.419274,0.650314,0.419162,?
0.365269,0.675607,0.39839,0.461538,0.200557,0.140078,0.356696,0.68805,0.413174,?
0.395211,0.715198,0.394366,0.461538,0.314763,0.101167,0.439299,0.720755,0.383234,?
0.377246,0.736909,0.384306,0.458974,0.194986,0.264591,0.335419,0.739623,0.371257,?
0.407186,0.725415,0.336016,0.533333,0.325905,0.311284,0.269086,0.749686,0.443114,?
0.401199,0.699872,0.21328,0.487179,0.220056,0.361868,0.215269,0.737107,0.371257,?
0.449102,0.659004,0.171026,0.517949,0.259053,0.498054,0.234043,0.700629,0.473054,?
0.443112,0.624521,0.183099,0.525641,0.253482,0.614786,0.400501,0.667925,0.449102,?
0.407186,0.610473,0.203219,0.541025,0.281337,0.626459,0.479349,0.651572,0.45509,?
0.425151,0.590038,0.211268,0.51282,0.261838,0.603113,0.559449,0.623899,0.449102,?
0.431137,0.586207,0.28169,0.525641,0.278552,0.466926,0.498123,0.605031,0.42515,?
0.473052,0.587484,0.346076,0.528205,0.309192,0.307393,0.649562,0.611321,0.437126,?
0.401199,0.579821,0.366197,0.476923,0.239554,0.167315,0.579474,0.6,0.431138,?
0.437126,0.555556,0.370221,0.464102,0.292479,0.237354,0.673342,0.573585,0.45509,?
0.455091,0.550447,0.39839,0.528205,0.256267,0.233463,0.53567,0.555975,0.45509,?
0.425151,0.55811,0.440644,0.558974,0.359331,0.252918,0.470588,0.568553,0.401198,?
0.377246,0.563218,0.49497,0.589743,0.398329,0.237354,0.484355,0.572327,0.413174,?
0.317366,0.572158,0.496982,0.582051,0.557103,0.163424,0.481852,0.584906,0.389222,?
0.365271,0.568327,0.448692,0.582051,0.43454,0.198444,0.465582,0.586164,0.401198,?
0.365271,0.565773,0.424547,0.635897,0.423398,0.268482,0.354193,0.58239,0.419162,?
0.377246,0.541507,0.354125,0.617948,0.384401,0.252918,0.361702,0.563522,0.413174,?
0.341319,0.51341,0.287726,0.558974,0.367688,0.311284,0.35169,0.544654,0.39521,?
0.353294,0.496807,0.321932,0.553846,0.364903,0.365759,0.32791,0.528302,0.401198,?
0.347306,0.499361,0.360161,0.551282,0.337047,0.287938,0.335419,0.522013,0.42515,?
0.365271,0.487867,0.468813,0.464102,0.309192,0.206226,0.365457,0.509434,0.413174,?
0.335331,0.489144,0.569417,0.494872,0.48468,0.128405,0.486859,0.498113,0.365269,?
0.347306,0.50447,0.655936,0.507692,0.690808,0.237354,0.380476,0.499371,0.347305,?
0.347306,0.532567,0.676056,0.464102,0.802228,0.132296,0.436796,0.503145,0.365269,?
0.341319,0.559387,0.71831,0.407692,0.852368,0.385214,0.399249,0.537107,0.401198,?
0.299402,0.607918,0.742455,0.430769,0.810585,0.494163,0.31164,0.597484,0.383234,?
0.359281,0.681992,0.71831,0.458974,0.81337,0.400778,0.302879,0.669182,0.39521,?
0.365271,0.738186,0.678068,0.517948,0.735376,0.365759,0.2403,0.728302,0.407186,?
0.365269,0.785441,0.585513,0.528205,0.699164,0.225681,0.340426,0.781132,0.401198,?
0.335331,0.796935,0.474849,0.525641,0.529248,0.128405,0.379224,0.808805,0.401198,?
0.401199,0.791826,0.390342,0.548718,0.328691,0.249027,0.376721,0.820126,0.419162,?
0.395211,0.753512,0.384306,0.56923,0.342618,0.373541,0.219024,0.769811,0.419162,?
0.377246,0.713921,0.396378,0.587179,0.442897,0.338521,0.261577,0.727044,0.401198,?
0.323354,0.651341,0.392354,0.461538,0.37883,0.233463,0.252816,0.686792,0.341317,?
0.341319,0.652618,0.486921,0.41282,0.37883,0.151751,0.285357,0.67673,0.365269,?
0.323354,0.669221,0.615694,0.405128,0.78273,0.07393,0.315394,0.675472,0.39521,?
0.323354,0.696041,0.61167,0.487179,0.70195,0.22179,0.635795,0.69434,0.359281,?
0.335329,0.707535,0.575453,0.528205,0.679666,0.241245,0.426783,0.71195,0.359281,?
0.32934,0.716475,0.486921,0.653846,0.520891,0.284047,0.356696,0.727044,0.371257,?
0.371259,0.690932,0.45674,0.751282,0.470752,0.350195,0.212766,0.714465,0.377246,?
0.377246,0.670498,0.476861,0.741025,0.501393,0.451362,0.237797,0.677987,0.383234,?
0.371257,0.655172,0.503018,0.738461,0.504178,0.431907,0.309136,0.650314,0.419162,?
0.395209,0.667944,0.573441,0.694871,0.593315,0.303502,0.476846,0.656604,0.407186,?
0.389221,0.664112,0.521127,0.65641,0.501393,0.2607,0.400501,0.67673,0.407186,?
0.407186,0.642401,0.392354,0.653846,0.4039,0.311284,0.534418,0.65283,0.383234,?
0.329342,0.546616,0.207243,0.620513,0.384401,0.575875,0.362954,0.576101,0.389222,?
0.377246,0.338442,0.076459,0.587179,0.339833,0.785992,0.419274,0.427673,0.401198,?
0.431139,0.168582,0.380282,0.789743,0.364903,0.657588,0.498123,0.211321,0.449102,?
0.407186,0.231162,0.676056,1.028205,0.51532,0.898833,0.59199,0.174843,0.371257,?
0.365269,0.342273,0.696177,1.046153,0.56546,0.785992,0.675845,0.314465,0.401198,?
0.383234,0.440613,0.657948,1.020512,0.543175,0.85214,0.700876,0.426415,0.401198,?
0.353294,0.545338,0.595573,0.920512,0.532033,0.758755,0.652065,0.52956,0.42515,?
0.365271,0.578544,0.527163,0.835897,0.495822,0.552529,0.515645,0.574843,0.401198,?
0.317366,0.588761,0.535211,0.782051,0.493036,0.552529,0.375469,0.587421,0.377246,?
0.371259,0.60281,0.555332,0.717948,0.506964,0.404669,0.376721,0.607547,0.377246,?
0.371257,0.607918,0.577465,0.7,0.523677,0.338521,0.375469,0.626415,0.39521,?
0.353294,0.597701,0.591549,0.630769,0.504178,0.29572,0.425532,0.618868,0.371257,?
0.329342,0.61175,0.545272,0.523077,0.509749,0.14786,0.436796,0.613836,0.377246,?
0.395209,0.636015,0.517103,0.407692,0.147632,0.155642,0.490613,0.644025,0.401198,?
0.395211,0.689655,0.581489,0.394872,0.030641,0.093385,0.478098,0.699371,0.431138,?
0.359281,0.707535,0.529175,0.528205,0.5961,0.140078,0.410513,0.719497,0.42515,?
0.341317,0.701149,0.478873,0.643589,0.51532,0.245136,0.305382,0.714465,0.383234,?
0.359282,0.661558,0.37827,0.730769,0.420613,0.424125,0.148936,0.68805,0.401198,?
0.395211,0.600255,0.32998,0.817948,0.409471,0.525292,0.219024,0.63522,0.42515,?
0.431139,0.533844,0.380282,0.846153,0.395543,0.618677,0.354193,0.559748,0.45509,?
0.353294,0.57599,0.579477,0.684615,0.554318,0.346304,0.458073,0.594969,0.431138,?
0.401199,0.61175,0.525151,0.535897,0.454039,0.272374,0.496871,0.611321,0.401198,?
0.383234,0.632184,0.561368,0.487179,0.718663,0.178988,0.599499,0.631447,0.419162,?
0.377246,0.655172,0.541247,0.551282,0.56546,0.136187,0.642053,0.651572,0.413174,?
0.377246,0.660281,0.511066,0.658974,0.509749,0.198444,0.630788,0.664151,0.413174,?
0.395211,0.648787,0.490946,0.646154,0.426184,0.357977,0.516896,0.657862,0.413174,?
0.383234,0.660281,0.529175,0.641025,0.493036,0.22179,0.485607,0.665409,0.431138,?
0.395211,0.670498,0.527163,0.615384,0.51532,0.202335,0.449312,0.672956,0.413174,?
0.353294,0.666667,0.482897,0.615384,0.440111,0.225681,0.481852,0.674214,0.389222,?
0.413174,0.683269,0.452716,0.566666,0.493036,0.190661,0.434293,0.691824,0.413174,?
0.389222,0.684547,0.410463,0.476923,0.270195,0.194553,0.546934,0.708176,0.443114,?
0.389222,0.701149,0.406439,0.392308,0.228412,0.171206,0.443054,0.72327,0.431138,?
0.353292,0.706258,0.418511,0.305128,0.10585,0.175097,0.486859,0.730818,0.431138,?
0.431139,0.730524,0.414487,0.274359,0.075209,0.2607,0.31164,0.744654,0.443114,?
0.431137,0.738186,0.45674,0.258974,0.041783,0.291829,0.285357,0.761006,0.449102,?
0.389222,0.754789,0.507042,0.271795,1,0.249027,0.237797,0.774843,0.437126,?
0.377246,0.748404,0.585513,0.276923,0.91922,0.338521,0.152691,0.772327,0.419162,?
0.389222,0.753512,0.631791,0.294872,0.874652,0.396887,0.125156,0.762264,0.419162,?
0.437126,0.745849,0.65996,0.351282,0.824513,0.361868,0.176471,0.758491,0.42515,?
0.401199,0.756066,0.668008,0.371795,0.821727,0.33463,0.18398,0.757233,0.389222,?
0.413174,0.763729,0.698189,0.402564,0.846797,0.404669,0.166458,0.744654,0.431138,?
0.371259,0.763729,0.663984,0.420513,0.816156,0.377432,0.192741,0.754717,0.407186,?
0.413172,0.748404,0.663984,0.520513,0.754875,0.299611,0.266583,0.753459,0.42515,?
0.413174,0.731801,0.674044,0.494872,0.732591,0.330739,0.20776,0.734591,0.431138,?
0.365271,0.726692,0.698189,0.430769,0.779944,0.357977,0.198999,0.728302,0.419162,?
0.401199,0.727969,0.71831,0.402564,0.796657,0.455253,0.245307,0.727044,0.42515,?
0.365271,0.715198,0.702213,0.484615,0.75766,0.400778,0.235294,0.716981,0.431138,?
0.389221,0.681992,0.678068,0.546154,0.715877,0.357977,0.267835,0.689308,0.419162,?
0.395211,0.614304,0.657948,0.594872,0.70195,0.361868,0.345432,0.627673,0.401198,?
0.407186,0.588761,0.716298,0.369231,0.779944,0.404669,0.349186,0.583648,0.413174,?
