@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6'

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.419161,0.546616,0.539235,0.75641,0.377432,0.305382,2
0.335331,0.607918,0.637827,0.425641,0.396887,0.499374,1
0.359282,0.384419,0.54326,0.815385,0.626459,0.336671,2
0.383232,0.378033,0.68008,0.607692,0.428016,0.415519,2
0.371259,0.371648,0.716298,0.615385,0.346304,0.473091,2
0.293414,0.378033,0.802817,0.584615,0.536965,0.586984,3
0.317366,0.583653,0.623742,0.384615,0.214008,0.360451,1
0.449102,0.454662,0.782696,0.730769,0.44358,0.549437,2
0.449101,0.650064,0.480885,0.917949,0.610895,0.635795,3
0.491019,0.660281,0.454728,0.802564,0.501946,0.673342,3
0.407186,0.403576,0.211268,0.684615,0.657588,0.406758,3
0.449102,0.357599,0.350101,0.720513,0.451362,0.649562,3
0.329342,0.434227,0.551308,0.723077,0.404669,0.610763,3
0.275449,0.574713,0.657948,0.561538,0.509728,0.580726,3
0.377246,0.537676,0.05835,0.561538,0.797665,0.42428,3
0.449101,0.411239,0.28169,0.717949,0.498054,0.445557,2
0.401197,0.563218,0.647887,0.566667,0.346304,0.449312,1
0.347306,0.710089,0.537223,0.533333,0.167315,0.50438,2
0.2994,0.657727,0.448692,0.638462,0.256809,0.513141,1
0.407186,0.681992,0.454728,0.684615,0.338521,0.531915,1
0.353294,0.729246,0.587525,0.535897,0.202335,0.456821,1
0.425151,0.623244,0.599598,0.702564,0.412451,0.40801,2
0.425151,0.675607,0.587525,0.725641,0.392996,0.435544,2
0.365271,0.713921,0.569416,0.68718,0.350195,0.600751,2
0.377246,0.731801,0.472837,0.625641,0.33463,0.496871,2
0.371259,0.690932,0.303823,0.430769,0.249027,0.585732,2
0.443114,0.591315,0.273642,0.361538,0.501946,0.394243,2
0.443114,0.494253,0.358149,0.582051,0.284047,0.410513,2
0.425149,0.505747,0.651911,0.505128,0.404669,0.44806,2
0.371259,0.55811,0.690141,0.353846,0.404669,0.406758,2
0.2994,0.62963,0.690141,0.502564,0.435798,0.347935,1
0.437126,0.684547,0.476861,0.74359,0.381323,0.305382,1
0.419161,0.688378,0.513078,0.702564,0.276265,0.355444,1
0.431137,0.679438,0.450704,0.715385,0.424125,0.279099,1
0.449101,0.664112,0.426559,0.715385,0.412451,0.331665,2
0.401197,0.604087,0.458753,0.735897,0.40856,0.413016,2
0.419162,0.627075,0.507042,0.630769,0.249027,0.530663,2
0.317366,0.326948,0.899396,0.792308,0.824903,0.170404,3
0.323352,0.448276,0.772636,0.805128,0.708171,0.787234,3
0.293414,0.429119,0.702213,0.715385,0.478599,0.698373,3
0.311379,0.378033,0.897384,0.628205,0.785992,0.614518,3
0.335329,0.44189,0.774648,0.641026,0.540856,0.649562,3
0.365271,0.476373,0.704225,0.694872,0.653696,0.50438,3
0.359281,0.480204,0.694165,0.671795,0.396887,0.573217,2
0.281437,0.54917,0.623742,0.341026,0.256809,0.588235,2
0.329342,0.743295,0.50503,0.666667,0.202335,0.455569,1
0.329342,0.670498,0.410463,0.694872,0.513619,0.221527,1
0.287426,0.592593,0.476861,0.576923,0.319066,0.436796,1
0.383234,0.623244,0.448692,0.587179,0.2607,0.377972,1
0.473052,0.644955,0.315895,0.65641,0.322957,0.170404,2
0.443112,0.577267,0.100604,0.684615,0.657588,0.332916,3
0.449102,0.50447,0.120724,0.620513,0.696498,0.55194,3
0.485029,0.39719,0.217304,0.582051,0.657588,0.595745,3
0.520959,0.369093,0.527163,0.661538,0.284047,0.652065,3
0.431137,0.435504,0.641851,0.779487,0.459144,0.614518,3
0.473052,0.514687,0.496982,0.692308,0.276265,0.653317,3
0.443114,0.542784,0.386318,0.566667,0.190661,0.673342,2
0.425149,0.473819,0.334004,0.28718,0.548638,0.460576,1
0.437126,0.367816,0.490946,0.610256,0.171206,0.493116,2
0.473054,0.398467,0.575453,0.75641,0.513619,0.332916,2
0.323354,0.793103,0.55332,0.479487,0.202335,0.400501,1
0.526946,0.765006,0.472837,0.602564,0.105058,0.470588,2
0.514971,0.757344,0.472837,0.617949,0.241245,0.509387,1
0.502994,0.733078,0.472837,0.720513,0.40856,0.414268,2
0.467066,0.752235,0.56338,0.682051,0.498054,0.360451,2
0.407186,0.808429,0.458752,0.112821,0.466926,0.340426,1
0.443112,0.873563,0.486921,0.130769,0.350195,0.359199,1
0.443114,0.913155,0.539235,0.197436,0.365759,0.297872,1
0.431139,0.93742,0.529175,0.25641,0.2607,0.312891,0
0.419161,0.93742,0.607646,0.297436,0.268482,0.265332,0
0.365271,0.931034,0.561368,0.410256,0.14786,0.302879,0
0.275449,0.923372,0.559356,0.464103,0.190661,0.361702,0
0.287426,0.9106,0.581489,0.564103,0.245136,0.197747,0
0.371257,0.896552,0.617706,0.610256,0.311284,0.131414,0
0.449102,0.877395,0.62173,0.641026,0.342412,0.176471,1
0.431139,0.860792,0.700201,0.561538,0.389105,0.221527,1
0.407186,0.878672,0.651911,0.392308,0.268482,0.214018,0
0.395211,0.896552,0.577465,0.351282,0.202335,0.239049,0
0.455089,0.863346,0.438632,0.561539,0.315175,0.172716,0
0.455089,0.818646,0.364185,0.68718,0.392996,0.153942,1
0.395211,0.804598,0.593561,0.569231,0.280156,0.337922,1
0.401199,0.793103,0.525151,0.630769,0.151751,0.406758,1
0.371259,0.736909,0.44668,0.694872,0.330739,0.306633,1
0.401197,0.702427,0.561368,0.705128,0.33463,0.285357,1
0.347306,0.688378,0.625754,0.630769,0.466926,0.274093,1
0.00599,0.715198,0.496982,0.230769,0.22179,0.469337,1
0.107785,0.60281,0.307847,0.225641,0.396887,0.310388,1
0.137725,0.521073,0.315895,0.189744,0.470817,0.205257,1
0.209582,0.452107,0.279678,0.058974,0.564202,0.232791,2
0.413174,0.61175,0.515091,0.641026,0.311284,0.613267,2
0.359282,0.613027,0.50503,0.653846,0.361868,0.46433,2
0.383234,0.606641,0.496982,0.646154,0.29572,0.499374,2
0.419162,0.554278,0.297787,0.684615,0.381323,0.429287,2
0.461079,0.464879,0.243461,0.735897,0.669261,0.396746,3
0.425151,0.484036,0.460765,0.587179,0.225681,0.578223,2
0.395211,0.537676,0.613682,0.423077,0.105058,0.576971,1
0.32934,0.55811,0.422535,0.641026,0.494163,0.450563,2
0.371259,0.676884,0.605634,0.515385,0.342412,0.385482,1
0.347306,0.660281,0.605634,0.582051,0.198444,0.419274,1
0.395209,0.634738,0.567404,0.666667,0.322957,0.286608,1
0.431139,0.505747,0.531187,0.815385,0.692607,0.347935,2
0.389222,0.547893,0.579477,0.558974,0.326848,0.49562,2
0.389222,0.56705,0.603622,0.417949,0.182879,0.521902,2
0.335331,0.574713,0.625754,0.461538,0.214008,0.541927,2
0.263474,0.58493,0.496982,0.512821,0.268482,0.50438,1
0.287426,0.480204,0.503018,0.7,0.521401,0.35169,2
0.293412,0.592593,0.442656,0.75641,0.377432,0.429287,2
0.407186,0.466156,0.386318,0.902564,0.805447,0.255319,3
0.413174,0.499361,0.698189,0.776923,0.51751,0.620776,3
0.299402,0.67433,0.65996,0.707692,0.548638,0.609512,2
0.329342,0.698595,0.61167,0.651282,0.389105,0.514393,2
0.269462,0.763729,0.627767,0.576923,0.29572,0.423029,1
0.413172,0.740741,0.350101,0.889744,0.614786,0.301627,3
0.461079,0.666667,0.34004,0.941026,0.88716,0.40801,3
0.479043,0.601533,0.45674,0.792308,0.389105,0.609512,2
0.479043,0.632184,0.599598,0.723077,0.428016,0.501877,3
0.425149,0.496807,0.235412,0.651282,0.863813,0.508135,3
0.413174,0.48659,0.303823,0.487179,0.754864,0.545682,3
0.401199,0.542784,0.356137,0.266667,0.626459,0.536921,3
0.425151,0.418902,0.38833,0.779487,0.653696,0.34418,2
0.425149,0.446999,0.551308,0.638462,0.268482,0.479349,2
0.395211,0.481481,0.517103,0.548718,0.268482,0.460576,2
0.401199,0.480204,0.484909,0.553846,0.190661,0.49562,2
0.383232,0.342273,0.708249,0.553846,0.404669,0.633292,3
0.401197,0.413793,0.432596,0.774359,0.455253,0.612015,3
0.437126,0.212005,0.633803,0.774359,0.579767,0.715895,3
0.407186,0.297573,0.67002,0.612821,0.389105,0.819775,3
0.335329,0.430396,0.645875,0.464103,0.264591,0.638298,2
0.2994,0.464879,0.643863,0.428205,0.29572,0.576971,2
0.329342,0.500639,0.668008,0.364103,0.392996,0.647059,2
0.335329,0.544061,0.696177,0.330769,0.455253,0.49562,2
0.317366,0.60281,0.696177,0.389744,0.447471,0.389237,2
0.311377,0.698595,0.700201,0.328205,0.447471,0.459324,2
0.317366,0.750958,0.676056,0.341026,0.459144,0.426783,2
0.293412,0.775223,0.60161,0.435897,0.287938,0.524406,1
0.317366,0.780332,0.573441,0.533333,0.245136,0.443054,1
0.341319,0.773946,0.492958,0.597436,0.280156,0.441802,1
0.365269,0.731801,0.404427,0.71282,0.33463,0.468085,2
0.395209,0.666667,0.311871,0.728205,0.451362,0.508135,3
0.353294,0.650064,0.50503,0.44359,0.229572,0.600751,2
0.335331,0.623244,0.511066,0.428205,0.194553,0.598248,2
0.347306,0.56705,0.406439,0.546154,0.249027,0.705882,2
0.371257,0.491699,0.279678,0.682051,0.416342,0.496871,2
0.425151,0.344828,0.448692,0.751282,0.459144,0.927409,3
0.401197,0.342273,0.496982,0.771795,0.463035,0.822278,3
0.407186,0.315453,0.251509,0.730769,0.478599,0.693367,3
0.443112,0.183908,0.325956,0.853846,0.692607,0.594493,3
0.377246,0.291188,0.704225,0.915385,0.708171,0.63204,3
0.311379,0.372925,0.597586,0.823077,0.564202,0.53567,3
0.311379,0.407407,0.525151,0.748718,0.377432,0.569462,3
0.299402,0.462324,0.583501,0.594872,0.338521,0.553191,2
0.287426,0.524904,0.661972,0.553846,0.431907,0.555695,2
0.413172,0.641124,0.39839,0.710256,0.354086,0.361702,2
0.407186,0.618135,0.424547,0.761538,0.463035,0.455569,2
0.419162,0.628352,0.509054,0.597436,0.245136,0.491865,1
0.389221,0.616858,0.482897,0.61282,0.276265,0.549437,2
0.371257,0.587484,0.386318,0.615385,0.303502,0.503129,2
0.377246,0.535121,0.297787,0.65641,0.361868,0.436796,2
0.413172,0.487867,0.261569,0.676923,0.48249,0.326658,2
0.413172,0.445722,0.251509,0.597436,0.529183,0.418023,2
0.425149,0.401022,0.295775,0.512821,0.439689,0.389237,2
0.443112,0.378033,0.352113,0.435897,0.451362,0.429287,2
0.449102,0.372925,0.382294,0.458974,0.357977,0.465582,2
0.425151,0.408685,0.464789,0.492308,0.276265,0.674593,2
0.425149,0.466156,0.476861,0.489744,0.264591,0.620776,2
0.431137,0.521073,0.484909,0.497436,0.151751,0.52816,2
0.455089,0.56705,0.428571,0.579487,0.424125,0.409262,2
0.401199,0.56705,0.476861,0.582051,0.385214,0.414268,1
0.377246,0.555556,0.555332,0.535897,0.182879,0.478098,1
0.353294,0.535121,0.561368,0.602564,0.233463,0.458073,1
0.293412,0.948914,0.533199,0.34359,0.245136,0.205257,0
0.365269,0.85696,0.674044,0.384615,0.245136,0.249061,1
0.419161,0.853129,0.595573,0.317949,0.120623,0.395494,1
0.395211,0.646232,0.661972,0.735897,0.307393,0.500626,2
0.389221,0.588761,0.746479,0.653846,0.595331,0.460576,3
0.377246,0.417625,0.61167,0.876923,0.696498,0.828536,3
0.305391,0.469987,0.740443,0.684615,0.618677,0.68836,3
0.353294,0.757344,0.50503,0.323077,0.194553,0.560701,1
0.383234,0.582375,0.221328,0.38718,0.474708,0.600751,3
0.179642,0.494253,0.661972,0.579487,0.330739,0.420526,2
0.191617,0.560664,0.593561,0.594872,0.233463,0.382979,2
0.425151,0.621967,0.167002,0.638462,0.521401,0.337922,2
0.461079,0.762452,0.156942,0.566667,0.603113,0.300375,2
0.538923,0.62069,0.183099,0.910256,0.708171,0.60826,3
0.622753,0.597701,0.321932,0.923077,0.708171,0.612015,3
0.544909,0.652618,0.579477,0.702564,0.396887,0.687109,3
0.443112,0.712644,0.49497,0.410256,0.128405,0.667084,2
0.443114,0.664112,0.366197,0.305128,0.365759,0.624531,2
0.479043,0.582375,0.354125,0.382051,0.474708,0.475594,2
0.473054,0.544061,0.492958,0.369231,0.206226,0.491865,2
0.395211,0.545338,0.651911,0.361538,0.525292,0.361702,2
0.401199,0.588761,0.746479,0.333333,0.55642,0.366708,2
0.365269,0.651341,0.826962,0.369231,0.540856,0.362954,2
0.323354,0.720307,0.764588,0.420513,0.439689,0.371715,1
0.32934,0.763729,0.67002,0.461538,0.322957,0.34418,1
0.377246,0.798212,0.490946,0.55641,0.093385,0.356696,0
0.449101,0.782886,0.295775,0.558974,0.307393,0.370463,1
0.383234,0.867178,0.571429,0.492308,0.268482,0.416771,1
0.365271,0.89272,0.571429,0.479487,0.136187,0.433041,1
0.353292,0.905492,0.466801,0.530769,0.077821,0.395494,1
0.365271,0.879949,0.327968,0.617949,0.210117,0.468085,1
0.419162,0.812261,0.219316,0.638462,0.44358,0.246558,1
0.455089,0.744572,0.29175,0.669231,0.638132,0.289111,2
0.497006,0.731801,0.416499,0.676923,0.463035,0.410513,2
0.491019,0.707535,0.408451,0.620513,0.198444,0.450563,2
0.467066,0.697318,0.43662,0.425641,0.077821,0.470588,1
0.461077,0.739464,0.434608,0.253846,0.233463,0.481852,2
0.017965,0.745849,0.661972,0.274359,0.365759,0.429287,2
0,0.730524,0.593561,0.292308,0.365759,0.428035,2
0.08982,0.660281,0.392354,0.238462,0.33463,0.446809,1
0.413174,0.501916,0.452716,0.651282,0.18677,0.593242,2
0.353294,0.614304,0.712274,0.453846,0.385214,0.565707,1
0.305391,0.541507,0.545272,0.720513,0.552529,0.433041,2
0.353294,0.644955,0.372233,0.284615,0.439689,0.436796,1
0.365271,0.662835,0.372233,0.179487,0.315175,0.321652,1
0.425151,0.713921,0.56338,0.24359,0.272374,0.342929,1
0.425149,0.722861,0.573441,0.289744,0.190661,0.322904,0
0.425151,0.601533,0.557344,0.710256,0.338521,0.211514,1
0.467066,0.551724,0.442656,0.812821,0.486381,0.262829,2
0.263472,0.627075,0.559356,0.461538,0.256809,0.445557,1
0.293414,0.610473,0.637827,0.479487,0.116732,0.439299,1
0.413174,0.473819,0.605634,0.753846,0.474708,0.518148,3
0.365269,0.463602,0.617706,0.802564,0.571984,0.534418,3
0.371259,0.615581,0.724346,0.730769,0.513619,0.640801,3
0.341319,0.720307,0.615694,0.653846,0.428016,0.525657,2
0.323354,0.731801,0.653924,0.615385,0.326848,0.46433,2
0.341319,0.781609,0.434608,0.728205,0.396887,0.345432,2
0.532934,0.643678,0.43662,0.810256,0.525292,0.579474,3
0.443114,0.685824,0.545272,0.630769,0.354086,0.583229,2
0.389221,0.648787,0.547284,0.520513,0.202335,0.566959,2
0.365269,0.62963,0.619718,0.520513,0.214008,0.662078,2
0.365269,0.648787,0.599598,0.525641,0.22179,0.610763,2
0.317366,0.729246,0.688129,0.369231,0.357977,0.389237,2
0.311379,0.775223,0.674044,0.384615,0.36965,0.420526,2
0.341319,0.58493,0.21328,0.769231,0.708171,0.286608,3
0.407186,0.609195,0.382294,0.225641,0.424125,0.549437,2
0.419162,0.664112,0.462777,0.248718,0.338521,0.499374,2
0.425151,0.517241,0.183099,0.548718,0.552529,0.382979,3
0.455089,0.430396,0.108652,0.558974,0.645914,0.496871,3
0.455089,0.357599,0.142857,0.623077,0.743191,0.515645,3
0.443112,0.261814,0.325956,0.628205,0.708171,0.707134,3
0.461079,0.289911,0.454728,0.75641,0.40856,0.75219,3
0.449101,0.357599,0.370221,0.584615,0.361868,0.60826,2
0.443114,0.342273,0.366197,0.464103,0.350195,0.61577,2
0.479041,0.283525,0.342052,0.302564,0.33463,0.548185,2
0.449102,0.208174,0.418511,0.274359,0.447471,0.441802,3
0.431137,0.222222,0.535211,0.466667,0.474708,0.633292,3
0.395211,0.318008,0.595573,0.697436,0.225681,0.808511,3
0.437126,0.383142,0.331992,0.507692,0.319066,0.548185,2
0.449101,0.344828,0.336016,0.382051,0.459144,0.496871,2
0.437126,0.348659,0.507042,0.484615,0.404669,0.440551,2
0.395211,0.39719,0.571429,0.607692,0.194553,0.598248,2
0.371257,0.49553,0.356137,0.602564,0.365759,0.438048,2
0.437126,0.326948,0.082495,0.484615,0.684825,0.385482,3
0.461079,0.215837,0.162978,0.5,0.859922,0.548185,3
0.467066,0.187739,0.336016,0.628205,0.400778,0.669587,3
0.443114,0.195402,0.404427,0.617949,0.385214,0.802253,3
0.377246,0.224777,0.519115,0.658974,0.264591,0.755945,2
0.371257,0.274585,0.585513,0.75641,0.478599,0.590738,3
0.32934,0.309068,0.559356,0.789744,0.478599,0.624531,2
0.377246,0.348659,0.551308,0.735897,0.416342,0.476846,2
0.341319,0.471264,0.724346,0.592308,0.447471,0.395494,2
0.305389,0.500639,0.515091,0.651282,0.326848,0.47184,2
0.401197,0.464879,0.311871,0.758974,0.459144,0.366708,2
0.425149,0.458493,0.31992,0.61282,0.365759,0.463079,2
0.437126,0.408685,0.323944,0.758974,0.540856,0.397997,2
0.479043,0.383142,0.392354,0.725641,0.521401,0.40801,2
0.473052,0.366539,0.517103,0.633333,0.319066,0.518148,3
0.401199,0.346105,0.547284,0.541026,0.217899,0.928661,3
0.389222,0.292465,0.613682,0.358974,0.151751,0.793492,3
0.449102,0.314176,0.046278,0.676923,0.661479,0.63204,3
0.526946,0.117497,0.309859,0.68718,0.529183,0.798498,3
0.449102,0.09834,0.392354,0.869231,0.51751,0.690864,3
0.437126,0.135377,0.531187,0.828205,0.7393,0.670839,3
0.395209,0.375479,0.678068,0.535897,0.241245,0.718398,2
0.299402,0.646232,0.712274,0.376923,0.396887,0.421777,2
0.383232,0.62963,0.350101,0.697436,0.501946,0.515645,2
0.365269,0.63857,0.426559,0.553846,0.404669,0.549437,2
0.395209,0.652618,0.420523,0.474359,0.424125,0.480601,2
0.371259,0.689655,0.617706,0.479487,0.136187,0.673342,2
0.359281,0.731801,0.386318,0.466667,0.108949,0.541927,1
0.383234,0.515964,0.535211,0.646154,0.264591,0.501877,1
0.353292,0.51341,0.583501,0.592308,0.256809,0.42428,1
0.371259,0.535121,0.531187,0.602564,0.202335,0.478098,1
0.371259,0.604087,0.430583,0.630769,0.276265,0.44806,1
0.389222,0.624521,0.424547,0.605128,0.245136,0.454318,1
0.167665,0.789272,0.410463,0.220513,0.373541,0.411765,2
0.191617,0.816092,0.366197,0.269231,0.291829,0.401752,1
0.239522,0.83908,0.380282,0.241026,0.33463,0.346683,1
0.347306,0.952746,0.56338,0.261538,0.233463,0.211514,0
0.335329,0.956577,0.559356,0.384615,0.120623,0.306633,0
0.317366,0.931034,0.623742,0.505128,0.350195,0.201502,0
0.323352,0.896552,0.672032,0.474359,0.206226,0.257822,1
0.383232,0.882503,0.507042,0.338462,0.175097,0.510638,1
0.407186,0.704981,0.684105,0.705128,0.529183,0.400501,2
0.407186,0.564496,0.625755,0.628205,0.435798,0.515645,2
0.395211,0.39719,0.297787,0.884615,0.459144,0.52816,3
0.365269,0.371648,0.798793,0.776923,0.743191,0.68836,3
0.383234,0.591315,0.273642,0.325641,0.424125,0.564456,2
0.257486,0.280971,0.573441,0.61282,0.291829,0.401752,2
0.227545,0.380587,0.55332,0.641026,0.33463,0.470588,2
0.239522,0.43295,0.629779,0.64359,0.404669,0.405507,1
0.455091,0.708812,0.573441,0.48718,0.233463,0.708385,3
0.347306,0.914432,0.511066,0.430769,0.124514,0.317897,0
0.413172,0.897829,0.438632,0.497436,0.217899,0.325407,0
0.395211,0.812261,0.529175,0.525641,0.124514,0.445557,0
0.2994,0.770115,0.65996,0.305128,0.44358,0.342929,1
0.119762,0.782886,0.672032,0.294872,0.439689,0.38423,2
0.113772,0.775223,0.682093,0.384615,0.350195,0.414268,2
0.131737,0.768838,0.668008,0.392308,0.36965,0.513141,2
0.15569,0.757344,0.71831,0.423077,0.59144,0.320401,2
0.353294,0.582375,0.364185,0.530769,0.326848,0.521902,2
0.383232,0.613027,0.34004,0.4,0.287938,0.564456,1
0.455089,0.684547,0.480885,0.166667,0.365759,0.332916,1
0.413174,0.706258,0.517103,0.182051,0.315175,0.290363,1
0.395211,0.651341,0.492958,0.517949,0.178988,0.324155,0
0.413174,0.661558,0.559356,0.466667,0.303502,0.172716,1
0.383234,0.544061,0.591549,0.571795,0.272374,0.498123,2
0.359281,0.556833,0.730382,0.753846,0.529183,0.737171,3
0.425151,0.678161,0.482897,0.610256,0.287938,0.509387,2
0.281439,0.808429,0.623742,0.492308,0.233463,0.438048,1
0.305391,0.727969,0.293763,0.694872,0.51751,0.266583,2
0.377246,0.653895,0.565392,0.4,0.14786,0.456821,1
0.389222,0.577267,0.589537,0.584615,0.416342,0.680851,3
0.419161,0.550447,0.211268,0.615385,0.459144,0.57572,3
0.389221,0.689655,0.384306,0.615385,0.342412,0.685857,3
0.395211,0.648787,0.285714,0.54359,0.412451,0.638298,2
0.461077,0.58493,0.215292,0.482051,0.51751,0.579474,2
0.467066,0.512133,0.146881,0.592308,0.680934,0.419274,3
0.437126,0.471264,0.179074,0.707692,0.684825,0.421777,3
0.502994,0.458493,0.255533,0.710256,0.661479,0.481852,3
0.502992,0.46871,0.27163,0.758974,0.70428,0.494368,3
0.461077,0.47765,0.239437,0.725641,0.614786,0.584481,3
0.461079,0.505747,0.338028,0.65641,0.544747,0.618273,3
0.395209,0.574713,0.488934,0.261538,0.29572,0.620776,1
0.347306,0.572158,0.470825,0.341026,0.175097,0.578223,1
0.389222,0.579821,0.454728,0.425641,0.062257,0.609512,2
0.359281,0.583653,0.430583,0.566667,0.307393,0.638298,1
0.383232,0.605364,0.43662,0.533333,0.198444,0.569462,1
0.431137,0.592593,0.336016,0.530769,0.311284,0.409262,1
0.467066,0.551724,0.267606,0.546154,0.365759,0.320401,2
0.473052,0.49553,0.205231,0.582051,0.583658,0.289111,2
0.485029,0.435504,0.134809,0.587179,0.645914,0.390488,3
0.526946,0.392082,0.158954,0.651282,0.669261,0.490613,3
0.473052,0.385696,0.382294,0.871795,0.677043,0.574468,3
0.419161,0.553001,0.422535,0.748718,0.521401,0.629537,3
0.491017,0.453384,0.21328,0.807692,0.708171,0.523154,3
0.526946,0.426564,0.243461,0.725641,0.762646,0.571965,3
0.526946,0.40613,0.321932,0.751282,0.684825,0.59199,3
0.443112,0.386973,0.692153,0.364103,0.202335,0.579474,1
0.287426,0.600255,0.424547,0.525641,0.077821,0.455569,1
0.335331,0.601533,0.336016,0.561538,0.214008,0.435544,1
0.383232,0.572158,0.241449,0.6,0.439689,0.261577,2
0.461079,0.298851,0.181086,0.558974,0.789883,0.642053,3
0.455089,0.337165,0.39839,0.741026,0.459144,0.684606,3
0.419161,0.367816,0.444668,0.68718,0.385214,0.594493,2
0.359282,0.485313,0.484909,0.635897,0.307393,0.463079,2
0.467066,0.445722,0.189135,0.510256,0.540856,0.301627,2
0.383234,0.402299,0.682093,0.612821,0.330739,0.513141,2
0.538921,0.178799,0.199195,0.771795,0.824903,0.581977,3
0.520958,0.103448,0.44668,0.779487,0.661479,0.723404,3
0.395211,0.536398,0.539235,0.658974,0.237354,0.51189,2
0.401197,0.56705,0.515091,0.633333,0.171206,0.409262,1
0.383234,0.592593,0.474849,0.630769,0.252918,0.474343,1
0.383232,0.675607,0.585513,0.579487,0.346304,0.411765,1
0.377246,0.679438,0.585513,0.546154,0.225681,0.40801,1
0.335331,0.669221,0.619718,0.510256,0.307393,0.317897,1
0.353294,0.698595,0.631791,0.497436,0.338521,0.28035,1
0.419161,0.787995,0.364185,0.65641,0.377432,0.156446,1
0.15569,0.757344,0.438632,0.238462,0.361868,0.460576,2
0.419161,0.85696,0.551308,0.253846,0.182879,0.346683,1
0.419161,0.877395,0.573441,0.333333,0.116732,0.530663,1
0.335331,0.878672,0.579477,0.394872,0.202335,0.524406,1
0.395211,0.85696,0.657948,0.474359,0.36965,0.372966,1
0.377246,0.849298,0.71831,0.569231,0.381323,0.294118,1
0.514971,0.669221,0.239437,0.435897,0.548638,0.450563,2
0.461079,0.636015,0.251509,0.338462,0.583658,0.406758,2
0.520959,0.581098,0.237425,0.264103,0.521401,0.461827,3
0.449101,0.563218,0.203219,0.274359,0.63035,0.570713,3
0.449101,0.565773,0.297787,0.364103,0.540856,0.612015,3
0.323354,0.60281,0.247485,0.346154,0.533074,0.549437,2
0.395209,0.693487,0.38833,0.479487,0.159533,0.498123,1
0.389222,0.685824,0.325956,0.410256,0.206226,0.530663,1
0.185629,0.263091,0.575453,0.348718,0.435798,0.564456,2
0.179642,0.265645,0.587525,0.482051,0.175097,0.603254,2
0.245509,0.279693,0.657948,0.507692,0.346304,0.46433,1
0.239522,0.333333,0.641851,0.671795,0.303502,0.523154,2
0.377246,0.681992,0.645875,0.689744,0.322957,0.325407,1
0.395211,0.653895,0.56338,0.682051,0.357977,0.317897,0
0.341317,0.621967,0.557344,0.625641,0.225681,0.295369,1
0.359282,0.642401,0.589537,0.553846,0.007782,0.395494,1
0.395211,0.765006,0.595573,0.523077,0.163424,0.40801,0
0.389222,0.841635,0.448692,0.479487,0.07393,0.385482,0
0.455089,0.832695,0.370221,0.535897,0.268482,0.380476,1
0.479041,0.805875,0.501006,0.605128,0.167315,0.380476,1
0.389222,0.780332,0.690141,0.523077,0.280156,0.531915,1
0.395211,0.772669,0.702213,0.420513,0.342412,0.349186,1
0.257486,0.773946,0.68008,0.3,0.342412,0.292866,2
0.383234,0.698595,0.511066,0.541026,0.14786,0.34418,0
0.395211,0.661558,0.480885,0.553846,0.159533,0.339174,0
0.323352,0.688378,0.631791,0.428205,0.311284,0.558198,2
0.221559,0.800766,0.527163,0.625641,0.264591,0.404255,1
0.467066,0.662835,0.579477,0.294872,0.252918,0.451815,1
0.413174,0.661558,0.55332,0.310256,0.18677,0.381727,1
0.401199,0.657727,0.547284,0.453846,0.054475,0.461827,0
0.502992,0.314176,0.249497,0.584615,0.836576,0.520651,3
0.550898,0.309068,0.43662,0.694872,0.661479,0.515645,3
0.538921,0.357599,0.474849,0.825641,0.63035,0.496871,2
0.443112,0.431673,0.336016,0.807692,0.603113,0.454318,3
0.461077,0.425287,0.338028,0.707692,0.431907,0.513141,2
0.419162,0.430396,0.525151,0.35641,0.14786,0.425532,1
