@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R1,5,8'

@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.573436,0.374245,0.220513,0.396887,0.204005,0.592814,0
0.554278,0.37827,0.248718,0.326848,0.166458,0.592814,1
0.51341,0.452716,0.297436,0.412451,0.360451,0.622754,2
0.48659,0.490946,0.417949,0.182879,0.50438,0.598802,1
0.46871,0.492958,0.551282,0.132296,0.52816,0.598802,2
0.462324,0.484909,0.664103,0.342412,0.485607,0.562874,1
0.485313,0.575453,0.674359,0.29572,0.386733,0.57485,1
0.508301,0.533199,0.661538,0.361868,0.405507,0.556886,2
0.527458,0.507042,0.564103,0.214008,0.622028,0.550898,2
0.526181,0.509054,0.471795,0.284047,0.677096,0.48503,2
0.515964,0.561368,0.492308,0.054475,0.649562,0.502994,2
0.496807,0.607646,0.474359,0.237354,0.657071,0.562874,2
0.48659,0.641851,0.54359,0.396887,0.478098,0.57485,2
0.487867,0.706237,0.5,0.513619,0.401752,0.48503,1
0.485313,0.684105,0.482051,0.357977,0.342929,0.437126,2
0.457216,0.567404,0.620513,0.338521,0.397997,0.51497,1
0.371648,0.593561,0.725641,0.51751,0.319149,0.580838,2
0.365262,0.814889,0.620513,0.55642,0.321652,0.580838,2
0.411239,0.828974,0.615385,0.525292,0.430538,0.616766,3
0.408685,0.672032,0.748718,0.509728,0.52816,0.592814,3
0.425287,0.738431,0.64359,0.48249,0.531915,0.562874,3
0.446999,0.722334,0.648718,0.59144,0.625782,0.610778,3
0.49553,0.710262,0.610256,0.498054,0.55194,0.592814,3
0.535121,0.716298,0.615385,0.571984,0.678348,0.562874,3
0.56705,0.599598,0.64359,0.404669,0.663329,0.51497,3
0.551724,0.468813,0.679487,0.392996,0.743429,0.60479,2
0.519796,0.452716,0.548718,0.264591,0.586984,0.598802,2
0.462324,0.498994,0.461538,0.264591,0.634543,0.568862,2
0.43295,0.649899,0.317949,0.206226,0.617021,0.461078,1
0.44189,0.688129,0.438462,0.48249,0.356696,0.538922,2
0.487867,0.698189,0.528205,0.416342,0.420526,0.520958,2
0.528736,0.661972,0.669231,0.431907,0.329161,0.48503,2
0.556833,0.609658,0.684615,0.439689,0.418023,0.562874,2
0.583653,0.545272,0.68718,0.478599,0.389237,0.57485,2
0.55811,0.496982,0.641026,0.575875,0.379224,0.473054,1
0.499361,0.490946,0.525641,0.264591,0.382979,0.532934,1
0.443167,0.561368,0.45641,0.143969,0.454318,0.497006,1
0.452107,0.627767,0.55641,0.357977,0.376721,0.467066,1
0.47765,0.579477,0.638462,0.326848,0.320401,0.48503,1
0.490421,0.358149,0.7,0.33463,0.357947,0.54491,2
0.431673,0.265594,0.735897,0.583658,0.334168,0.640719,3
0.436782,0.496982,0.687179,0.696498,0.420526,0.628743,3
0.517241,0.539235,0.723077,0.412451,0.564456,0.646707,2
0.547893,0.440644,0.823077,0.439689,0.451815,0.658683,3
0.577267,0.547284,0.838462,0.525292,0.576971,0.646707,3
0.62069,0.613682,0.723077,0.389105,0.599499,0.580838,3
0.643678,0.629779,0.707692,0.389105,0.588235,0.562874,2
0.675607,0.623742,0.638462,0.431907,0.525657,0.598802,3
0.703704,0.665996,0.469231,0.354086,0.598248,0.598802,2
0.745849,0.62173,0.451282,0.264591,0.459324,0.562874,2
0.782886,0.555332,0.576923,0.346304,0.503129,0.562874,1
0.803321,0.50503,0.620513,0.373541,0.405507,0.598802,1
0.799489,0.460765,0.697436,0.40856,0.365457,0.60479,2
0.799489,0.438632,0.715385,0.361868,0.416771,0.634731,2
0.798212,0.424547,0.694872,0.385214,0.559449,0.628743,2
0.800766,0.394366,0.625641,0.322957,0.570713,0.640719,2
0.789272,0.265594,0.6,0.264591,0.530663,0.628743,2
0.758621,0.221328,0.605128,0.494163,0.430538,0.610778,2
0.733078,0.237425,0.71282,0.571984,0.326658,0.586826,2
0.745849,0.28169,0.625641,0.513619,0.419274,0.628743,2
0.719029,0.255533,0.582051,0.529183,0.360451,0.640719,2
0.698595,0.221328,0.625641,0.63035,0.38423,0.646707,2
0.697318,0.211268,0.65641,0.564202,0.404255,0.658683,3
0.698595,0.21328,0.615385,0.575875,0.455569,0.664671,3
0.693487,0.205231,0.6,0.587549,0.473091,0.646707,3
0.683269,0.207243,0.55641,0.59144,0.558198,0.622754,3
0.687101,0.177062,0.584615,0.529183,0.593242,0.598802,3
0.698595,0.22334,0.576923,0.451362,0.564456,0.586826,2
0.696041,0.171026,0.546154,0.459144,0.476846,0.586826,2
0.690932,0.207243,0.597436,0.490272,0.523154,0.598802,2
0.719029,0.189135,0.607692,0.521401,0.435544,0.616766,2
0.736909,0.247485,0.610256,0.463035,0.461827,0.616766,2
0.738186,0.231388,0.576923,0.463035,0.370463,0.592814,2
0.722861,0.203219,0.607692,0.474708,0.401752,0.580838,2
0.711367,0.144869,0.602564,0.564202,0.316646,0.598802,2
0.711367,0.189135,0.674359,0.634241,0.445557,0.610778,2
0.708812,0.195171,0.579487,0.552529,0.434293,0.640719,3
0.65645,0.082495,0.6,0.661479,0.460576,0.628743,3
0.627075,0.199195,0.789744,0.762646,0.51189,0.670659,3
0.680715,0.458753,0.815385,0.579767,0.546934,0.664671,2
0.745849,0.559356,0.674359,0.377432,0.529412,0.628743,3
0.793103,0.55332,0.574359,0.315175,0.633292,0.562874,2
0.782886,0.396378,0.479487,0.249027,0.549437,0.568862,2
0.731801,0.269618,0.476923,0.392996,0.446809,0.598802,2
0.648787,0.134809,0.515385,0.548638,0.337922,0.616766,2
0.528736,0.040241,0.582051,0.747082,0.396746,0.598802,3
0.411239,0.144869,0.661538,0.797665,0.476846,0.598802,3
0.430396,0.583501,0.761538,0.544747,0.612015,0.664671,3
0.573436,0.758551,0.510256,0.435798,0.574468,0.60479,3
0.65645,0.585513,0.515385,0.307393,0.548185,0.586826,2
0.673052,0.472837,0.620513,0.202335,0.585732,0.586826,2
0.661558,0.44668,0.628205,0.287938,0.603254,0.57485,2
0.641124,0.452716,0.687179,0.33463,0.499374,0.592814,2
0.601533,0.424547,0.684615,0.311284,0.595745,0.592814,2
0.537676,0.342052,0.717949,0.431907,0.44806,0.580838,2
0.431673,0.229376,0.730769,0.603113,0.317897,0.532934,2
0.323116,0.247485,0.746154,0.63035,0.403004,0.550898,3
0.266922,0.468813,0.625641,0.731518,0.558198,0.520958,3
0.278416,0.748491,0.625641,0.385214,0.762203,0.538922,3
0.288633,0.655936,0.671795,0.494163,0.764706,0.54491,3
0.293742,0.593561,0.646154,0.428016,0.634543,0.538922,3
0.307791,0.587525,0.638462,0.40856,0.634543,0.520958,2
0.344828,0.65996,0.628205,0.377432,0.55194,0.526946,2
0.381865,0.649899,0.579487,0.29572,0.593242,0.497006,2
0.418902,0.61167,0.589744,0.206226,0.605757,0.526946,2
0.45977,0.62173,0.61282,0.272374,0.57572,0.520958,2
0.503193,0.631791,0.648718,0.44358,0.561952,0.508982,2
0.523627,0.625755,0.7,0.346304,0.50438,0.54491,2
0.542784,0.565392,0.617949,0.264591,0.55194,0.532934,2
0.560664,0.629779,0.520513,0.198444,0.514393,0.473054,2
0.58493,0.639839,0.548718,0.225681,0.544431,0.497006,2
0.619413,0.649899,0.6,0.307393,0.501877,0.532934,1
0.651341,0.647887,0.6,0.2607,0.440551,0.526946,1
0.690932,0.635815,0.589744,0.280156,0.426783,0.508982,1
0.730524,0.603622,0.510256,0.089494,0.395494,0.479042,1
0.759898,0.589537,0.435897,0.120623,0.459324,0.508982,1
0.803321,0.513078,0.351282,0.214008,0.463079,0.526946,1
0.809706,0.440644,0.315385,0.22179,0.411765,0.508982,0
0.804598,0.438632,0.271795,0.264591,0.35169,0.51497,0
0.781609,0.420523,0.292308,0.182879,0.267835,0.491018,0
0.752235,0.498994,0.248718,0.256809,0.241552,0.508982,0
0.731801,0.462777,0.215385,0.36965,0.148936,0.473054,0
0.721584,0.519115,0.146154,0.354086,0.178974,0.449102,0
0.738186,0.452716,0.248718,0.155642,0.314143,0.407186,1
0.743295,0.515091,0.253846,0.178988,0.531915,0.437126,2
0.768838,0.45674,0.341026,0.284047,0.628285,0.42515,1
0.784163,0.438632,0.323077,0.225681,0.529412,0.39521,1
0.796935,0.410463,0.438462,0.136187,0.544431,0.383234,1
0.799489,0.426559,0.466667,0.194553,0.739675,0.389222,1
0.794381,0.488934,0.546154,0.128405,0.612015,0.401198,1
0.790549,0.589537,0.51282,0.256809,0.65582,0.473054,1
0.793103,0.619718,0.535897,0.416342,0.339174,0.431138,1
0.777778,0.674044,0.546154,0.400778,0.401752,0.443114,1
0.768838,0.684105,0.505128,0.354086,0.269086,0.467066,1
0.754789,0.734406,0.428205,0.466926,0.222778,0.467066,2
0.750958,0.746479,0.335897,0.568093,0.325407,0.473054,2
0.731801,0.746479,0.341026,0.548638,0.335419,0.467066,2
0.729246,0.724346,0.333333,0.451362,0.352941,0.45509,1
0.724138,0.692153,0.366667,0.361868,0.321652,0.45509,1
0.734355,0.657948,0.45641,0.315175,0.277847,0.45509,1
0.719029,0.65996,0.594872,0.373541,0.275344,0.532934,1
0.710089,0.637827,0.648718,0.392996,0.285357,0.54491,2
0.67433,0.579477,0.766667,0.447471,0.40801,0.556886,2
0.67433,0.633803,0.592308,0.392996,0.42428,0.54491,2
0.697318,0.613682,0.476923,0.307393,0.545682,0.508982,2
0.716475,0.555332,0.458974,0.280156,0.460576,0.473054,2
0.711367,0.488934,0.471795,0.233463,0.609512,0.461078,2
0.694764,0.408451,0.502564,0.143969,0.694618,0.45509,2
0.678161,0.319919,0.523077,0.291829,0.693367,0.461078,1
0.642401,0.29175,0.587179,0.420233,0.46433,0.437126,1
0.636015,0.303823,0.576923,0.48249,0.306633,0.502994,1
0.610473,0.279678,0.551282,0.470817,0.300375,0.51497,1
0.570881,0.267606,0.553846,0.412451,0.322904,0.508982,2
0.553001,0.28169,0.576923,0.494163,0.30413,0.508982,1
0.515964,0.263581,0.592308,0.381323,0.317897,0.538922,1
0.485313,0.253521,0.579487,0.424125,0.26408,0.538922,2
0.452107,0.297787,0.594872,0.404669,0.346683,0.57485,1
0.444444,0.354125,0.615385,0.389105,0.314143,0.580838,2
0.446999,0.416499,0.610256,0.322957,0.371715,0.550898,1
0.462324,0.396378,0.646154,0.272374,0.35169,0.562874,1
0.461047,0.265594,0.625641,0.490272,0.252816,0.562874,1
0.372925,0.082495,0.64359,0.626459,0.250313,0.57485,3
0.330779,0.185111,0.846154,0.836576,0.43179,0.60479,3
0.362708,0.366197,0.630769,0.474708,0.519399,0.580838,3
0.289911,0.255533,0.597436,0.412451,0.644556,0.556886,3
0.203065,0.124748,0.702564,0.626459,0.613267,0.592814,3
0.158365,0.251509,0.761538,0.587549,0.643304,0.60479,3
0.15198,0.356137,0.723077,0.470817,0.573217,0.580838,3
0.150702,0.486921,0.669231,0.361868,0.713392,0.556886,3
0.172414,0.537223,0.584615,0.256809,0.718398,0.556886,2
0.189017,0.557344,0.533333,0.124514,0.614518,0.520958,2
0.204342,0.589537,0.448718,0.22179,0.675845,0.520958,2
0.237548,0.61167,0.461538,0.233463,0.643304,0.48503,2
0.295019,0.507042,0.530769,0.035019,0.687109,0.449102,2
0.296296,0.406439,0.517949,0.18677,0.674593,0.449102,2
0.272031,0.406439,0.353846,0.307393,0.678348,0.45509,2
0.259259,0.529175,0.287179,0.435798,0.579474,0.431138,2
0.277139,0.565392,0.210256,0.431907,0.453066,0.45509,1
0.328225,0.68008,0.31282,0.381323,0.355444,0.48503,1
0.358876,0.676056,0.341026,0.33463,0.475594,0.479042,1
0.393359,0.672032,0.420513,0.307393,0.404255,0.431138,1
0.420179,0.609658,0.523077,0.225681,0.486859,0.449102,1
0.449553,0.615694,0.571795,0.326848,0.520651,0.419162,1
0.476373,0.623742,0.564103,0.365759,0.476846,0.461078,2
0.51341,0.589537,0.605128,0.319066,0.538173,0.479042,2
0.536398,0.426559,0.582051,0.202335,0.610763,0.491018,1
0.514687,0.207243,0.574359,0.463035,0.403004,0.538922,2
0.461047,0.124748,0.638462,0.603113,0.295369,0.526946,3
0.392082,0.090543,0.712821,0.793774,0.455569,0.550898,3
0.393359,0.217304,0.8,0.63035,0.618273,0.580838,3
0.421456,0.269618,0.71282,0.424125,0.743429,0.568862,3
0.395913,0.390342,0.669231,0.291829,0.71965,0.568862,3
0.37931,0.472837,0.646154,0.505837,0.637046,0.550898,3
0.360153,0.410463,0.661538,0.455253,0.580726,0.556886,3
0.342273,0.460765,0.684615,0.428016,0.682103,0.51497,3
0.32567,0.482897,0.569231,0.381323,0.619524,0.508982,2
0.300128,0.55332,0.530769,0.40856,0.584481,0.508982,3
0.332056,0.647887,0.65641,0.276265,0.674593,0.443114,3
0.402299,0.696177,0.65641,0.587549,0.635795,0.479042,3
0.443167,0.55332,0.666667,0.381323,0.685857,0.461078,3
0.448276,0.448692,0.589744,0.346304,0.598248,0.413174,2
0.46871,0.408451,0.510256,0.171206,0.692115,0.45509,2
0.507024,0.406439,0.430769,0.214008,0.63204,0.479042,2
0.496807,0.384306,0.487179,0.346304,0.599499,0.497006,2
0.445722,0.319919,0.561539,0.33463,0.416771,0.443114,2
0.344828,0.219316,0.574359,0.536965,0.347935,0.508982,2
0.270754,0.179074,0.553846,0.657588,0.335419,0.491018,3
0.227331,0.259557,0.525641,0.735409,0.479349,0.473054,3
0.214559,0.372233,0.589744,0.284047,0.618273,0.449102,3
0.227331,0.325956,0.669231,0.498054,0.724656,0.520958,3
0.209451,0.325956,0.625641,0.521401,0.683354,0.502994,3
0.191571,0.380282,0.571795,0.626459,0.60826,0.48503,3
0.183908,0.462777,0.615385,0.319066,0.665832,0.497006,2
0.162197,0.418511,0.525641,0.291829,0.549437,0.467066,2
0.128991,0.503018,0.441026,0.245136,0.590738,0.401198,2
0.158365,0.629779,0.451282,0.322957,0.505632,0.461078,2
0.218391,0.702213,0.446154,0.338521,0.525657,0.48503,2
0.280971,0.62173,0.525641,0.256809,0.539424,0.461078,2
0.349936,0.665996,0.528205,0.256809,0.705882,0.461078,2
0.42401,0.633803,0.55641,0.346304,0.623279,0.491018,2
0.512133,0.714286,0.646154,0.400778,0.553191,0.48503,2
0.582375,0.696177,0.671795,0.55642,0.451815,0.502994,2
0.655172,0.663984,0.679487,0.439689,0.549437,0.497006,2
0.683269,0.533199,0.620513,0.342412,0.518148,0.502994,2
0.646232,0.336016,0.502564,0.29572,0.612015,0.491018,2
0.521073,0.211268,0.210256,0.540856,0.498123,0.48503,2
0.462324,0.404427,0.030769,0.607004,0.349186,0.419162,3
0.528736,0.541247,0.123077,0.560311,0.593242,0.491018,2
0.606641,0.696177,0.310256,0.451362,0.59199,0.48503,2
0.65645,0.714286,0.448718,0.498054,0.39174,0.437126,2
0.679438,0.661972,0.533333,0.435798,0.352941,0.407186,1
0.657727,0.577465,0.733333,0.346304,0.36796,0.413174,1
0.609195,0.627767,0.664103,0.439689,0.312891,0.48503,2
0.64751,0.722334,0.510256,0.529183,0.372966,0.502994,2
0.666667,0.653924,0.579487,0.365759,0.469337,0.473054,2
0.726692,0.748491,0.438462,0.55642,0.520651,0.520958,2
0.777778,0.724346,0.361538,0.412451,0.505632,0.491018,3
0.807152,0.631791,0.538462,0.346304,0.630788,0.473054,2
0.782886,0.519115,0.671795,0.178988,0.665832,0.467066,2
0.711367,0.561368,0.553846,0.470817,0.570713,0.353293,2
0.715198,0.692153,0.15641,0.669261,0.421777,0.401198,2
0.813538,0.676056,0.133333,0.44358,0.493116,0.467066,2
0.88378,0.663984,0.289744,0.354086,0.47184,0.48503,2
0.906769,0.607646,0.366667,0.291829,0.524406,0.461078,2
0.915709,0.551308,0.492308,0.202335,0.564456,0.45509,1
0.938697,0.476861,0.5,0.097276,0.602003,0.443114,1
0.93742,0.428571,0.589744,0.214008,0.604506,0.42515,0
0.933589,0.325956,0.630769,0.350195,0.337922,0.431138,1
0.9106,0.217304,0.697436,0.521401,0.259074,0.449102,2
0.896552,0.203219,0.725641,0.723735,0.371715,0.467066,3
0.872286,0.146881,0.746154,0.70428,0.586984,0.443114,3
0.845466,0.167002,0.815385,0.7393,0.607009,0.479042,3
0.83014,0.183099,0.882051,0.789883,0.588235,0.461078,3
0.831418,0.305835,0.864103,0.743191,0.65582,0.45509,3
0.845466,0.305835,0.817949,0.603113,0.629537,0.502994,3
0.842912,0.394366,0.789744,0.568093,0.534418,0.526946,3
0.877395,0.488934,0.707692,0.435798,0.50438,0.538922,2
0.923372,0.637827,0.512821,0.287938,0.51189,0.51497,2
0.945083,0.56338,0.323077,0.245136,0.525657,0.508982,2
0.927203,0.466801,0.323077,0.105058,0.531915,0.497006,2
0.864623,0.366197,0.317949,0.361868,0.548185,0.42515,1
0.734355,0.309859,0.569231,0.501946,0.329161,0.419162,1
0.564496,0.482897,0.689744,0.463035,0.346683,0.532934,2
0.518519,0.830986,0.430769,0.346304,0.449312,0.473054,3
0.633461,1,0.312821,0.922179,0.534418,0.48503,3
0.707535,0.897384,0.335897,0.809339,0.639549,0.449102,3
0.754789,0.84507,0.276923,0.607004,0.550688,0.437126,2
0.782886,0.710262,0.353846,0.575875,0.478098,0.437126,2
0.784163,0.647887,0.423077,0.346304,0.521902,0.42515,1
0.782886,0.579477,0.44359,0.128405,0.42428,0.401198,1
0.759898,0.488934,0.471795,0.11284,0.476846,0.389222,2
0.731801,0.396378,0.433333,0.626459,0.405507,0.347305,2
0.696041,0.338028,0.366667,0.579767,0.396746,0.287425,3
0.707535,0.263581,0.297436,0.544747,0.506884,0.251497,2
0.713921,0.338028,0.223077,0.490272,0.441802,0.215569,3
0.729246,0.410463,0.315385,0.463035,0.521902,0.209581,2
0.715198,0.470825,0.235897,0.357977,0.486859,0.245509,2
0.711367,0.384306,0.279487,0.163424,0.530663,0.257485,1
0.680715,0.346076,0.405128,0.303502,0.480601,0.251497,2
0.613027,0.199195,0.4,0.548638,0.281602,0.287425,2
0.538953,0.17505,0.369231,0.610895,0.334168,0.299401,2
0.54023,0.241449,0.471795,0.66537,0.390488,0.329341,3
0.574713,0.321932,0.525641,0.560311,0.510638,0.401198,2
0.590038,0.289738,0.520513,0.424125,0.479349,0.467066,2
0.568327,0.253521,0.407692,0.365759,0.529412,0.467066,2
0.551724,0.37827,0.407692,0.470817,0.480601,0.479042,3
0.609195,0.484909,0.464103,0.463035,0.516896,0.461078,2
0.657727,0.396378,0.533333,0.311284,0.53567,0.449102,2
0.650064,0.245473,0.594872,0.276265,0.530663,0.473054,2
0.605364,0.146881,0.65641,0.540856,0.401752,0.532934,2
0.614304,0.193159,0.694872,0.571984,0.395494,0.526946,3
0.613027,0.342052,0.658974,0.575875,0.521902,0.538922,3
0.627075,0.39839,0.610256,0.178988,0.588235,0.491018,2
0.62069,0.482897,0.54359,0.163424,0.541927,0.479042,2
0.605364,0.492958,0.492308,0.093385,0.513141,0.461078,2
0.60281,0.587525,0.484615,0.143969,0.570713,0.419162,2
0.615581,0.676056,0.435897,0.140078,0.52816,0.401198,1
0.641124,0.639839,0.466667,0.182879,0.548185,0.42515,1
0.650064,0.573441,0.474359,0.206226,0.505632,0.443114,1
0.644955,0.454728,0.453846,0.175097,0.510638,0.443114,1
0.639847,0.384306,0.566667,0.210117,0.533166,0.431138,0
0.632184,0.334004,0.546154,0.256809,0.39174,0.45509,1
0.613027,0.317907,0.535897,0.346304,0.262829,0.467066,1
0.590038,0.321932,0.546154,0.404669,0.232791,0.479042,1
0.569604,0.400402,0.638462,0.264591,0.32791,0.491018,1
0.579821,0.344064,0.738462,0.400778,0.290363,0.520958,1
0.512133,0.201207,0.7,0.607004,0.265332,0.520958,3
0.446999,0.243461,0.794872,0.673152,0.443054,0.526946,3
0.422733,0.350101,0.787179,0.614786,0.429287,0.568862,3
0.439336,0.406439,0.820513,0.51751,0.505632,0.550898,3
0.53129,0.573441,0.805128,0.548638,0.513141,0.550898,3
0.621967,0.511066,0.684615,0.420233,0.531915,0.532934,3
0.642401,0.331992,0.569231,0.346304,0.558198,0.51497,2
0.528736,0.126761,0.55641,0.536965,0.569462,0.502994,3
0.422733,0.191147,0.866667,0.649805,0.599499,0.54491,3
0.358876,0.307847,0.897436,0.642023,0.576971,0.57485,3
0.326948,0.279678,0.853846,0.560311,0.609512,0.538922,3
0.259259,0.317907,0.797436,0.735409,0.553191,0.538922,3
0.273308,0.509054,0.7,0.303502,0.645807,0.51497,3
0.288633,0.649899,0.715385,0.392996,0.571965,0.497006,3
0.348659,0.678068,0.782051,0.505837,0.53567,0.502994,3
0.390805,0.537223,0.810256,0.48249,0.553191,0.45509,3
0.390805,0.474849,0.751282,0.342412,0.619524,0.502994,3
0.356322,0.442656,0.669231,0.342412,0.683354,0.491018,3
0.323116,0.484909,0.633333,0.229572,0.625782,0.51497,2
0.346105,0.674044,0.510256,0.463035,0.55194,0.443114,2
0.404853,0.605634,0.538462,0.280156,0.613267,0.461078,2
0.43295,0.462777,0.515385,0.108949,0.59199,0.449102,2
0.430396,0.358149,0.489744,0.190661,0.624531,0.479042,2
0.411239,0.346076,0.394872,0.291829,0.602003,0.467066,2
0.399745,0.442656,0.305128,0.400778,0.474343,0.431138,2
0.412516,0.595573,0.223077,0.525292,0.403004,0.39521,2
0.47765,0.686117,0.266667,0.55642,0.354193,0.389222,2
0.560664,0.710262,0.341026,0.326848,0.379224,0.413174,1
0.632184,0.655936,0.430769,0.22179,0.456821,0.413174,1
0.669221,0.507042,0.54359,0.167315,0.536921,0.383234,1
0.60281,0.245473,0.528205,0.315175,0.449312,0.431138,2
0.46871,0.307847,0.584615,0.735409,0.314143,0.461078,2
0.435504,0.627767,0.784615,0.677043,0.397997,0.48503,2
0.457216,0.591549,0.651282,0.498054,0.359199,0.431138,2
0.435504,0.515091,0.505128,0.245136,0.385482,0.413174,2
0.383142,0.438632,0.5,0.120623,0.451815,0.407186,2
0.346105,0.422535,0.584615,0.330739,0.436796,0.431138,2
0.279693,0.56338,0.579487,0.132296,0.489362,0.491018,2
0.344828,0.744467,0.75641,0.642023,0.341677,0.467066,2
0.416347,0.545272,0.751282,0.463035,0.493116,0.491018,2
0.394636,0.392354,0.779487,0.416342,0.475594,0.526946,2
0.380587,0.492958,0.735897,0.455253,0.463079,0.526946,2
0.412516,0.629779,0.684615,0.466926,0.52816,0.520958,2
0.45083,0.420523,0.697436,0.416342,0.560701,0.51497,2
0.33461,0.235412,0.723077,0.548638,0.556946,0.497006,3
0.347382,0.704225,0.741026,0.29572,0.549437,0.48503,3
0.463602,0.820926,0.735897,0.840467,0.553191,0.48503,3
0.564496,0.565392,0.666667,0.396887,0.569462,0.491018,2
0.544061,0.311871,0.661538,0.311284,0.515645,0.48503,2
0.398467,0.253521,0.410256,0.322957,0.531915,0.479042,2
0.328225,0.619718,0.248718,0.365759,0.474343,0.461078,2
0.47765,0.746479,0.433333,0.299611,0.556946,0.479042,2
0.559387,0.665996,0.479487,0.447471,0.392991,0.365269,2
0.616858,0.637827,0.405128,0.361868,0.484355,0.281437,2
0.662835,0.605634,0.417949,0.455253,0.501877,0.353293,2
0.688378,0.55332,0.407692,0.315175,0.501877,0.311377,2
0.707535,0.498994,0.441026,0.198444,0.508135,0.287425,2
0.694764,0.454728,0.464103,0.105058,0.529412,0.275449,1
0.678161,0.402414,0.451282,0.124514,0.524406,0.287425,1
0.67433,0.404427,0.520513,0.116732,0.500626,0.287425,1
0.659004,0.434608,0.525641,0.128405,0.513141,0.293413,0
0.648787,0.323944,0.525641,0.311284,0.413016,0.329341,1
0.596424,0.197183,0.553846,0.536965,0.197747,0.39521,2
0.560664,0.279678,0.625641,0.649805,0.345432,0.413174,2
0.579821,0.468813,0.635897,0.486381,0.416771,0.479042,2
0.577267,0.527163,0.589744,0.268482,0.463079,0.473054,2
0.609195,0.569417,0.582051,0.143969,0.544431,0.473054,2
0.675607,0.589537,0.641026,0.385214,0.505632,0.491018,2
0.708812,0.573441,0.664103,0.322957,0.428035,0.479042,1
0.758621,0.49497,0.630769,0.291829,0.465582,0.473054,1
0.758621,0.444668,0.669231,0.33463,0.399249,0.502994,1
0.782886,0.392354,0.615385,0.307393,0.390488,0.479042,1
0.804598,0.406439,0.630769,0.237354,0.455569,0.473054,1
0.842912,0.368209,0.517949,0.198444,0.434293,0.473054,1
0.84802,0.307847,0.482051,0.29572,0.355444,0.443114,1
0.802043,0.195171,0.407692,0.48249,0.269086,0.42515,2
0.720307,0.070422,0.397436,0.626459,0.297872,0.449102,2
0.683269,0.120724,0.438462,0.673152,0.418023,0.467066,3
0.669221,0.239437,0.435897,0.548638,0.450563,0.461078,2
0.636015,0.251509,0.338462,0.583658,0.406758,0.461078,2
0.581098,0.237425,0.264103,0.521401,0.461827,0.443114,3
0.563218,0.203219,0.274359,0.63035,0.570713,0.449102,3
0.565773,0.297787,0.364103,0.540856,0.612015,0.461078,3
0.582375,0.221328,0.38718,0.474708,0.600751,0.407186,3
0.591315,0.273642,0.325641,0.424125,0.564456,0.359281,2
0.60281,0.247485,0.346154,0.533074,0.549437,0.389222,2
0.596424,0.295775,0.405128,0.400778,0.420526,0.341317,2
0.59387,0.261569,0.44359,0.381323,0.455569,0.365269,2
0.609195,0.287726,0.479487,0.40856,0.36796,0.39521,1
0.641124,0.301811,0.494872,0.478599,0.362954,0.431138,2
0.661558,0.352113,0.535897,0.322957,0.410513,0.467066,1
0.689655,0.38833,0.551282,0.272374,0.444305,0.467066,1
0.693487,0.38833,0.479487,0.159533,0.498123,0.443114,1
0.685824,0.325956,0.410256,0.206226,0.530663,0.419162,1
0.652618,0.374245,0.330769,0.330739,0.310388,0.419162,1
0.606641,0.309859,0.25641,0.2607,0.339174,0.383234,0
0.51341,0.44668,0.174359,0.311284,0.277847,0.371257,1
0.440613,0.374245,0.148718,0.315175,0.192741,0.257485,2
0.363985,0.470825,0.179487,0.455253,0.330413,0.317365,2
0.328225,0.428571,0.2,0.568093,0.433041,0.215569,2
0.298851,0.509054,0.212821,0.404669,0.515645,0.131737,3
0.269476,0.525151,0.28718,0.420233,0.59199,0.113772,2
0.263091,0.575453,0.348718,0.435798,0.564456,0.11976,2
0.265645,0.587525,0.482051,0.175097,0.603254,0.131737,2
