@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7'

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.556886,0.554278,0.248718,0.111421,0.326848,0.166458,1
0.526946,0.51341,0.297436,0.142061,0.412451,0.360451,2
0.502992,0.48659,0.417949,0.116992,0.182879,0.50438,1
0.568861,0.46871,0.551282,0.281337,0.132296,0.52816,2
0.556886,0.462324,0.664103,0.389972,0.342412,0.485607,1
0.514969,0.485313,0.674359,0.598886,0.29572,0.386733,1
0.479041,0.508301,0.661538,0.501393,0.361868,0.405507,2
0.479043,0.527458,0.564103,0.470752,0.214008,0.622028,2
0.479041,0.526181,0.471795,0.545961,0.284047,0.677096,2
0.455089,0.515964,0.492308,0.153203,0.054475,0.649562,2
0.526946,0.496807,0.474359,0.816156,0.237354,0.657071,2
0.550899,0.48659,0.54359,0.743733,0.396887,0.478098,2
0.491017,0.487867,0.5,0.754875,0.513619,0.401752,1
0.431139,0.485313,0.482051,0.777159,0.357977,0.342929,2
0.485031,0.457216,0.620513,0.607242,0.338521,0.397997,1
0.598803,0.371648,0.725641,0.415042,0.51751,0.319149,2
0.598801,0.365262,0.620513,0.70195,0.55642,0.321652,2
0.520959,0.411239,0.615385,0.668524,0.525292,0.430538,3
0.544911,0.408685,0.748718,0.610028,0.509728,0.52816,3
0.544911,0.425287,0.64359,0.674095,0.48249,0.531915,3
0.562872,0.446999,0.648718,0.657382,0.59144,0.625782,3
0.514971,0.49553,0.610256,0.640669,0.498054,0.55194,3
0.526946,0.535121,0.615385,0.643454,0.571984,0.678348,3
0.520959,0.56705,0.64359,0.576602,0.404669,0.663329,3
0.580839,0.551724,0.679487,0.509749,0.392996,0.743429,2
0.532932,0.519796,0.548718,0.476323,0.264591,0.586984,2
0.497006,0.462324,0.461538,0.348189,0.264591,0.634543,2
0.491017,0.43295,0.317949,0.832869,0.206226,0.617021,1
0.502994,0.44189,0.438462,0.766017,0.48249,0.356696,2
0.497006,0.487867,0.528205,0.732591,0.416342,0.420526,2
0.467066,0.528736,0.669231,0.579387,0.431907,0.329161,2
0.485029,0.556833,0.684615,0.601671,0.439689,0.418023,2
0.473052,0.583653,0.68718,0.548747,0.478599,0.389237,2
0.443114,0.55811,0.641026,0.532033,0.575875,0.379224,1
0.502994,0.499361,0.525641,0.350975,0.264591,0.382979,1
0.473054,0.443167,0.45641,0.78273,0.143969,0.454318,1
0.461077,0.452107,0.55641,0.657382,0.357977,0.376721,1
0.413174,0.47765,0.638462,0.576602,0.326848,0.320401,1
0.508981,0.490421,0.7,0.456825,0.33463,0.357947,2
0.640718,0.431673,0.735897,0.356546,0.583658,0.334168,3
0.616766,0.436782,0.687179,0.342618,0.696498,0.420526,3
0.574849,0.517241,0.723077,0.479109,0.412451,0.564456,2
0.652694,0.547893,0.823077,0.454039,0.439689,0.451815,3
0.616766,0.577267,0.838462,0.481894,0.525292,0.576971,3
0.568861,0.62069,0.723077,0.526462,0.389105,0.599499,3
0.532932,0.643678,0.707692,0.587744,0.389105,0.588235,2
0.520959,0.675607,0.638462,0.562674,0.431907,0.525657,3
0.550899,0.703704,0.469231,0.724234,0.354086,0.598248,2
0.514971,0.745849,0.451282,0.715877,0.264591,0.459324,2
0.508983,0.782886,0.576923,0.682451,0.346304,0.503129,1
0.550898,0.803321,0.620513,0.509749,0.373541,0.405507,1
0.592812,0.799489,0.697436,0.479109,0.40856,0.365457,2
0.604791,0.799489,0.715385,0.467967,0.361868,0.416771,2
0.586826,0.798212,0.694872,0.476323,0.385214,0.559449,2
0.562872,0.800766,0.625641,0.451253,0.322957,0.570713,2
0.544909,0.789272,0.6,0.392758,0.264591,0.530663,2
0.532932,0.758621,0.605128,0.325905,0.494163,0.430538,2
0.556886,0.733078,0.71282,0.356546,0.571984,0.326658,2
0.610778,0.745849,0.625641,0.345404,0.513619,0.419274,2
0.664669,0.719029,0.582051,0.325905,0.529183,0.360451,2
0.658683,0.698595,0.625641,0.325905,0.63035,0.38423,2
0.676646,0.697318,0.65641,0.331476,0.564202,0.404255,3
0.664669,0.698595,0.615385,0.342618,0.575875,0.455569,3
0.688623,0.693487,0.6,0.320334,0.587549,0.473091,3
0.622754,0.683269,0.55641,0.29805,0.59144,0.558198,3
0.562872,0.687101,0.584615,0.306407,0.529183,0.593242,3
0.538921,0.698595,0.576923,0.309192,0.451362,0.564456,2
0.574851,0.696041,0.546154,0.314763,0.459144,0.476846,2
0.574851,0.690932,0.597436,0.32312,0.490272,0.523154,2
0.628743,0.719029,0.607692,0.32312,0.521401,0.435544,2
0.604791,0.736909,0.610256,0.328691,0.463035,0.461827,2
0.640718,0.738186,0.576923,0.306407,0.463035,0.370463,2
0.580839,0.722861,0.607692,0.309192,0.474708,0.401752,2
0.586826,0.711367,0.602564,0.317549,0.564202,0.316646,2
0.640719,0.711367,0.674359,0.328691,0.634241,0.445557,2
0.652694,0.708812,0.579487,0.325905,0.552529,0.434293,3
0.616766,0.65645,0.6,0.309192,0.661479,0.460576,3
0.652693,0.627075,0.789744,0.328691,0.762646,0.51189,3
0.604789,0.680715,0.815385,0.423398,0.579767,0.546934,2
0.556886,0.745849,0.674359,0.481894,0.377432,0.529412,3
0.544909,0.793103,0.574359,0.554318,0.315175,0.633292,2
0.568861,0.782886,0.479487,0.362117,0.249027,0.549437,2
0.574849,0.731801,0.476923,0.284123,0.392996,0.446809,2
0.634729,0.648787,0.515385,0.295265,0.548638,0.337922,2
0.598801,0.528736,0.582051,0.284123,0.747082,0.396746,3
0.622754,0.411239,0.661538,0.29805,0.797665,0.476846,3
0.598803,0.430396,0.761538,0.45961,0.544747,0.612015,3
0.520959,0.573436,0.510256,0.688022,0.435798,0.574468,3
0.491017,0.65645,0.515385,0.668524,0.307393,0.548185,2
0.461079,0.673052,0.620513,0.593315,0.202335,0.585732,2
0.502994,0.661558,0.628205,0.467967,0.287938,0.603254,2
0.532934,0.641124,0.687179,0.479109,0.33463,0.499374,2
0.544909,0.601533,0.684615,0.448468,0.311284,0.595745,2
0.544911,0.537676,0.717949,0.406685,0.431907,0.44806,2
0.502992,0.431673,0.730769,0.373259,0.603113,0.317897,2
0.526946,0.323116,0.746154,0.348189,0.63035,0.403004,3
0.556886,0.266922,0.625641,0.337047,0.731518,0.558198,3
0.508983,0.278416,0.625641,0.674095,0.385214,0.762203,3
0.502992,0.288633,0.671795,0.604457,0.494163,0.764706,3
0.526946,0.293742,0.646154,0.571031,0.428016,0.634543,3
0.491017,0.307791,0.638462,0.470752,0.40856,0.634543,2
0.467066,0.344828,0.628205,0.637883,0.377432,0.55194,2
0.461079,0.381865,0.579487,0.735376,0.29572,0.593242,2
0.473054,0.418902,0.589744,0.640669,0.206226,0.605757,2
0.502994,0.45977,0.61282,0.557103,0.272374,0.57572,2
0.491019,0.503193,0.648718,0.626741,0.44358,0.561952,2
0.485029,0.523627,0.7,0.562674,0.346304,0.50438,2
0.514969,0.542784,0.617949,0.54039,0.264591,0.55194,2
0.455091,0.560664,0.520513,0.598886,0.198444,0.514393,2
0.437126,0.58493,0.548718,0.685237,0.225681,0.544431,2
0.502994,0.619413,0.6,0.612813,0.307393,0.501877,1
0.491017,0.651341,0.6,0.685237,0.2607,0.440551,1
0.461077,0.690932,0.589744,0.746518,0.280156,0.426783,1
0.467066,0.730524,0.510256,0.67688,0.089494,0.395494,1
0.443112,0.759898,0.435897,0.735376,0.120623,0.459324,1
0.485031,0.803321,0.351282,0.947075,0.214008,0.463079,1
0.455091,0.809706,0.315385,1,0.22179,0.411765,0
0.449101,0.804598,0.271795,0.114206,0.264591,0.35169,0
0.467066,0.781609,0.292308,0.144847,0.182879,0.267835,0
0.497006,0.752235,0.248718,0.011142,0.256809,0.241552,0
0.455091,0.731801,0.215385,0.997214,0.36965,0.148936,0
0.502994,0.721584,0.146154,0.005571,0.354086,0.178974,0
0.467066,0.738186,0.248718,0.902507,0.155642,0.314143,1
0.437126,0.743295,0.253846,0.011142,0.178988,0.531915,2
0.371257,0.768838,0.341026,0.094708,0.284047,0.628285,1
0.401197,0.784163,0.323077,0.019499,0.225681,0.529412,1
0.335331,0.796935,0.438462,0.061281,0.136187,0.544431,1
0.347306,0.799489,0.466667,0.604457,0.194553,0.739675,1
0.335331,0.794381,0.546154,0.693593,0.128405,0.612015,1
0.341319,0.790549,0.51282,0.618384,0.256809,0.65582,1
0.335331,0.793103,0.535897,0.685237,0.416342,0.339174,1
0.443112,0.777778,0.546154,0.718663,0.400778,0.401752,1
0.461077,0.768838,0.505128,0.749304,0.354086,0.269086,1
0.407186,0.754789,0.428205,0.824513,0.466926,0.222778,2
0.425151,0.750958,0.335897,0.807799,0.568093,0.325407,2
0.377246,0.731801,0.341026,0.810585,0.548638,0.335419,2
0.401199,0.729246,0.333333,0.835655,0.451362,0.352941,1
0.425149,0.724138,0.366667,0.816156,0.361868,0.321652,1
0.419162,0.734355,0.45641,0.760446,0.315175,0.277847,1
0.455089,0.719029,0.594872,0.649025,0.373541,0.275344,1
0.479041,0.710089,0.648718,0.643454,0.392996,0.285357,2
0.473052,0.67433,0.766667,0.554318,0.447471,0.40801,2
0.473052,0.67433,0.592308,0.707521,0.392996,0.42428,2
0.443114,0.697318,0.476923,0.766017,0.307393,0.545682,2
0.401199,0.716475,0.458974,0.718663,0.280156,0.460576,2
0.401199,0.711367,0.471795,0.674095,0.233463,0.609512,2
0.377246,0.694764,0.502564,0.451253,0.143969,0.694618,2
0.485029,0.678161,0.523077,0.35376,0.291829,0.693367,1
0.479043,0.642401,0.587179,0.306407,0.420233,0.46433,1
0.491017,0.636015,0.576923,0.337047,0.48249,0.306633,1
0.502992,0.610473,0.551282,0.342618,0.470817,0.300375,1
0.497006,0.570881,0.553846,0.300836,0.412451,0.322904,2
0.491017,0.553001,0.576923,0.325905,0.494163,0.30413,1
0.514969,0.515964,0.592308,0.339833,0.381323,0.317897,1
0.544911,0.485313,0.579487,0.311978,0.424125,0.26408,2
0.556886,0.452107,0.594872,0.32312,0.404669,0.346683,1
0.550898,0.444444,0.615385,0.356546,0.389105,0.314143,2
0.532934,0.446999,0.610256,0.395543,0.322957,0.371715,1
0.526946,0.462324,0.646154,0.35376,0.272374,0.35169,1
0.556886,0.461047,0.625641,0.348189,0.490272,0.252816,1
0.580839,0.372925,0.64359,0.325905,0.626459,0.250313,3
0.562874,0.330779,0.846154,0.311978,0.836576,0.43179,3
0.574851,0.362708,0.630769,0.348189,0.474708,0.519399,3
0.586826,0.289911,0.597436,0.289694,0.412451,0.644556,3
0.598801,0.203065,0.702564,0.300836,0.626459,0.613267,3
0.580839,0.158365,0.761538,0.364903,0.587549,0.643304,3
0.550899,0.15198,0.723077,0.342618,0.470817,0.573217,3
0.497006,0.150702,0.669231,0.401114,0.361868,0.713392,3
0.479041,0.172414,0.584615,0.465181,0.256809,0.718398,2
0.431137,0.189017,0.533333,0.704735,0.124514,0.614518,2
0.461079,0.204342,0.448718,0.91922,0.22179,0.675845,2
0.431139,0.237548,0.461538,0.766017,0.233463,0.643304,2
0.467066,0.295019,0.530769,0.568245,0.035019,0.687109,2
0.461079,0.296296,0.517949,0.228412,0.18677,0.674593,2
0.449102,0.272031,0.353846,0.103064,0.307393,0.678348,2
0.467066,0.259259,0.287179,0.016713,0.435798,0.579474,2
0.467066,0.277139,0.210256,0.988858,0.431907,0.453066,1
0.437126,0.328225,0.31282,0.874652,0.381323,0.355444,1
0.437126,0.358876,0.341026,0.855153,0.33463,0.475594,1
0.395211,0.393359,0.420513,0.763231,0.307393,0.404255,1
0.407186,0.420179,0.523077,0.743733,0.225681,0.486859,1
0.371257,0.449553,0.571795,0.635097,0.326848,0.520651,1
0.407186,0.476373,0.564103,0.704735,0.365759,0.476846,2
0.437126,0.51341,0.605128,0.587744,0.319066,0.538173,2
0.425149,0.536398,0.582051,0.389972,0.202335,0.610763,1
0.449101,0.514687,0.574359,0.32312,0.463035,0.403004,2
0.502992,0.461047,0.638462,0.281337,0.603113,0.295369,3
0.544909,0.392082,0.712821,0.29805,0.793774,0.455569,3
0.580839,0.393359,0.8,0.339833,0.63035,0.618273,3
0.580838,0.421456,0.71282,0.387187,0.424125,0.743429,3
0.544911,0.395913,0.669231,0.373259,0.291829,0.71965,3
0.491017,0.37931,0.646154,0.367688,0.505837,0.637046,3
0.502994,0.360153,0.661538,0.387187,0.455253,0.580726,3
0.461079,0.342273,0.684615,0.498607,0.428016,0.682103,3
0.485031,0.32567,0.569231,0.359331,0.381323,0.619524,2
0.461079,0.300128,0.530769,0.286908,0.40856,0.584481,3
0.437126,0.332056,0.65641,0.579387,0.276265,0.674593,3
0.401197,0.402299,0.65641,0.632312,0.587549,0.635795,3
0.395209,0.443167,0.666667,0.559889,0.381323,0.685857,3
0.401199,0.448276,0.589744,0.493036,0.346304,0.598248,2
0.461079,0.46871,0.510256,0.426184,0.171206,0.692115,2
0.479043,0.507024,0.430769,0.275766,0.214008,0.63204,2
0.502992,0.496807,0.487179,0.261838,0.346304,0.599499,2
0.502992,0.445722,0.561539,0.264624,0.33463,0.416771,2
0.526946,0.344828,0.574359,0.303621,0.536965,0.347935,2
0.491017,0.270754,0.553846,0.278552,0.657588,0.335419,3
0.485031,0.227331,0.525641,0.284123,0.735409,0.479349,3
0.491019,0.214559,0.589744,0.292479,0.284047,0.618273,3
0.497006,0.227331,0.669231,0.387187,0.498054,0.724656,3
0.502994,0.209451,0.625641,0.259053,0.521401,0.683354,3
0.497006,0.191571,0.571795,0.261838,0.626459,0.60826,3
0.431137,0.183908,0.615385,0.423398,0.319066,0.665832,2
0.449101,0.162197,0.525641,0.314763,0.291829,0.549437,2
0.467066,0.128991,0.441026,0.022284,0.245136,0.590738,2
0.413174,0.158365,0.451282,0.793872,0.322957,0.505632,2
0.425149,0.218391,0.446154,0.729805,0.338521,0.525657,2
0.431139,0.280971,0.525641,0.690808,0.256809,0.539424,2
0.437126,0.349936,0.528205,0.626741,0.256809,0.705882,2
0.461077,0.42401,0.55641,0.604457,0.346304,0.623279,2
0.419162,0.512133,0.646154,0.651811,0.400778,0.553191,2
0.425151,0.582375,0.671795,0.649025,0.55642,0.451815,2
0.395211,0.655172,0.679487,0.626741,0.439689,0.549437,2
0.419161,0.683269,0.620513,0.576602,0.342412,0.518148,2
0.485031,0.646232,0.502564,0.350975,0.29572,0.612015,2
0.497006,0.521073,0.210256,0.239554,0.540856,0.498123,2
0.461079,0.462324,0.030769,0.125348,0.607004,0.349186,3
0.479041,0.528736,0.123077,0.994429,0.560311,0.593242,2
0.437126,0.606641,0.310256,0.860724,0.451362,0.59199,2
0.395209,0.65645,0.448718,0.793872,0.498054,0.39174,2
0.32934,0.679438,0.533333,0.704735,0.435798,0.352941,1
0.395211,0.657727,0.733333,0.551532,0.346304,0.36796,1
0.449102,0.609195,0.664103,0.526462,0.439689,0.312891,2
0.425149,0.64751,0.510256,0.721448,0.529183,0.372966,2
0.401199,0.666667,0.579487,0.685237,0.365759,0.469337,2
0.449102,0.726692,0.438462,0.749304,0.55642,0.520651,2
0.425149,0.777778,0.361538,0.793872,0.412451,0.505632,3
0.359282,0.807152,0.538462,0.62117,0.346304,0.630788,2
0.353294,0.782886,0.671795,0.487465,0.178988,0.665832,2
0.485031,0.711367,0.553846,0.373259,0.470817,0.570713,2
0.467066,0.715198,0.15641,0.933148,0.669261,0.421777,2
0.419162,0.813538,0.133333,0.94429,0.44358,0.493116,2
0.389221,0.88378,0.289744,0.852368,0.354086,0.47184,2
0.395211,0.906769,0.366667,0.81337,0.291829,0.524406,2
0.377246,0.915709,0.492308,0.802228,0.202335,0.564456,1
0.395209,0.938697,0.5,0.548747,0.097276,0.602003,1
0.389222,0.93742,0.589744,0.45961,0.214008,0.604506,0
0.407186,0.933589,0.630769,0.381616,0.350195,0.337922,1
0.485031,0.9106,0.697436,0.35376,0.521401,0.259074,2
0.479043,0.896552,0.725641,0.356546,0.723735,0.371715,3
0.550898,0.872286,0.746154,0.325905,0.70428,0.586984,3
0.526946,0.845466,0.815385,0.362117,0.7393,0.607009,3
0.479043,0.83014,0.882051,0.373259,0.789883,0.588235,3
0.544909,0.831418,0.864103,0.401114,0.743191,0.65582,3
0.562874,0.845466,0.817949,0.401114,0.603113,0.629537,3
0.544909,0.842912,0.789744,0.428969,0.568093,0.534418,3
0.568861,0.877395,0.707692,0.456825,0.435798,0.50438,2
0.497006,0.923372,0.512821,0.704735,0.287938,0.51189,2
0.443112,0.945083,0.323077,0.86351,0.245136,0.525657,2
0.413172,0.927203,0.323077,0.958217,0.105058,0.531915,2
0.425151,0.864623,0.317949,0.194986,0.361868,0.548185,1
0.485031,0.734355,0.569231,0.222841,0.501946,0.329161,1
0.562874,0.564496,0.689744,0.440111,0.463035,0.346683,2
0.479041,0.518519,0.430769,0.615599,0.346304,0.449312,3
0.431137,0.633461,0.312821,0.830084,0.922179,0.534418,3
0.383232,0.707535,0.335897,0.810585,0.809339,0.639549,3
0.413172,0.754789,0.276923,0.805014,0.607004,0.550688,2
0.425151,0.782886,0.353846,0.818942,0.575875,0.478098,2
0.449102,0.784163,0.423077,0.78273,0.346304,0.521902,1
0.437126,0.782886,0.44359,0.777159,0.128405,0.42428,1
0.461079,0.759898,0.471795,0.181058,0.11284,0.476846,2
0.353294,0.731801,0.433333,0.222841,0.626459,0.405507,2
0.365269,0.696041,0.366667,0.256267,0.579767,0.396746,3
0.257486,0.707535,0.297436,0.192201,0.544747,0.506884,2
0.18563,0.713921,0.223077,0.150418,0.490272,0.441802,3
0.113774,0.729246,0.315385,0.111421,0.463035,0.521902,2
0.155689,0.715198,0.235897,0.114206,0.357977,0.486859,2
0.173654,0.711367,0.279487,0.122563,0.163424,0.530663,1
0.215571,0.680715,0.405128,0.21727,0.303502,0.480601,2
0.209582,0.613027,0.4,0.284123,0.548638,0.281602,2
0.347306,0.538953,0.369231,0.211699,0.610895,0.334168,2
0.401199,0.54023,0.471795,0.24234,0.66537,0.390488,3
0.514971,0.574713,0.525641,0.272981,0.560311,0.510638,2
0.473054,0.590038,0.520513,0.300836,0.424125,0.479349,2
0.502994,0.568327,0.407692,0.211699,0.365759,0.529412,2
0.479041,0.551724,0.407692,0.183844,0.470817,0.480601,3
0.467066,0.609195,0.464103,0.133705,0.463035,0.516896,2
0.425149,0.657727,0.533333,0.142061,0.311284,0.53567,2
0.514971,0.650064,0.594872,0.292479,0.276265,0.530663,2
0.544911,0.605364,0.65641,0.311978,0.540856,0.401752,2
0.622754,0.614304,0.694872,0.325905,0.571984,0.395494,3
0.526946,0.613027,0.658974,0.348189,0.575875,0.521902,3
0.502994,0.627075,0.610256,0.331476,0.178988,0.588235,2
0.491019,0.62069,0.54359,0.426184,0.163424,0.541927,2
0.508983,0.605364,0.492308,0.707521,0.093385,0.513141,2
0.461079,0.60281,0.484615,0.802228,0.143969,0.570713,2
0.413174,0.615581,0.435897,0.785515,0.140078,0.52816,1
0.389221,0.641124,0.466667,0.818942,0.182879,0.548185,1
0.395209,0.650064,0.474359,0.768802,0.206226,0.505632,1
0.413174,0.644955,0.453846,0.754875,0.175097,0.510638,1
0.413174,0.639847,0.566667,0.48468,0.210117,0.533166,0
0.419162,0.632184,0.546154,0.367688,0.256809,0.39174,1
0.455089,0.613027,0.535897,0.331476,0.346304,0.262829,1
0.479041,0.590038,0.546154,0.286908,0.404669,0.232791,1
0.491019,0.569604,0.638462,0.4039,0.264591,0.32791,1
0.508983,0.579821,0.738462,0.431755,0.400778,0.290363,1
0.473052,0.512133,0.7,0.342618,0.607004,0.265332,3
0.532934,0.446999,0.794872,0.325905,0.673152,0.443054,3
0.562872,0.422733,0.787179,0.376045,0.614786,0.429287,3
0.538921,0.439336,0.820513,0.43454,0.51751,0.505632,3
0.473052,0.53129,0.805128,0.548747,0.548638,0.513141,3
0.449101,0.621967,0.684615,0.534819,0.420233,0.531915,3
0.520959,0.642401,0.569231,0.4039,0.346304,0.558198,2
0.467066,0.528736,0.55641,0.29805,0.536965,0.569462,3
0.622753,0.422733,0.866667,0.345404,0.649805,0.599499,3
0.544911,0.358876,0.897436,0.406685,0.642023,0.576971,3
0.526946,0.326948,0.853846,0.381616,0.560311,0.609512,3
0.526946,0.259259,0.797436,0.367688,0.735409,0.553191,3
0.473052,0.273308,0.7,0.454039,0.303502,0.645807,3
0.455091,0.288633,0.715385,0.548747,0.392996,0.571965,3
0.401199,0.348659,0.782051,0.5961,0.505837,0.53567,3
0.514971,0.390805,0.810256,0.543175,0.48249,0.553191,3
0.497006,0.390805,0.751282,0.456825,0.342412,0.619524,3
0.526946,0.356322,0.669231,0.431755,0.342412,0.683354,3
0.508981,0.323116,0.633333,0.448468,0.229572,0.625782,2
0.449102,0.346105,0.510256,0.774373,0.463035,0.55194,2
0.395209,0.404853,0.538462,0.713092,0.280156,0.613267,2
0.425149,0.43295,0.515385,0.467967,0.108949,0.59199,2
0.425151,0.430396,0.489744,0.286908,0.190661,0.624531,2
0.449101,0.411239,0.394872,0.197772,0.291829,0.602003,2
0.461077,0.399745,0.305128,0.058496,0.400778,0.474343,2
0.443114,0.412516,0.223077,0.013928,0.525292,0.403004,2
0.419162,0.47765,0.266667,0.94429,0.55642,0.354193,2
0.401199,0.560664,0.341026,0.869081,0.326848,0.379224,1
0.365271,0.632184,0.430769,0.760446,0.22179,0.456821,1
0.359281,0.669221,0.54359,0.415042,0.167315,0.536921,1
0.443114,0.60281,0.528205,0.334262,0.315175,0.449312,2
0.508983,0.46871,0.584615,0.261838,0.735409,0.314143,2
0.473054,0.435504,0.784615,0.509749,0.677043,0.397997,2
0.467066,0.457216,0.651282,0.5961,0.498054,0.359199,2
0.437126,0.435504,0.505128,0.682451,0.245136,0.385482,2
0.455091,0.383142,0.5,0.206128,0.120623,0.451815,2
0.526946,0.346105,0.584615,0.175487,0.330739,0.436796,2
0.497006,0.279693,0.579487,0.48468,0.132296,0.489362,2
0.401197,0.344828,0.75641,0.635097,0.642023,0.341677,2
0.473052,0.416347,0.751282,0.584958,0.463035,0.493116,2
0.437126,0.394636,0.779487,0.456825,0.416342,0.475594,2
0.532934,0.380587,0.735897,0.398329,0.455253,0.463079,2
0.479043,0.412516,0.684615,0.626741,0.466926,0.52816,2
0.562874,0.45083,0.697436,0.51532,0.416342,0.560701,2
0.479041,0.33461,0.723077,0.314763,0.548638,0.556946,3
0.502992,0.347382,0.741026,0.487465,0.29572,0.549437,3
0.508983,0.463602,0.735897,0.651811,0.840467,0.553191,3
0.467066,0.564496,0.666667,0.635097,0.396887,0.569462,2
0.550899,0.544061,0.661538,0.417827,0.311284,0.515645,2
0.574851,0.398467,0.410256,0.306407,0.322957,0.531915,2
0.443114,0.328225,0.248718,1,0.365759,0.474343,2
0.371257,0.47765,0.433333,0.660167,0.299611,0.556946,2
0.317366,0.559387,0.479487,0.785515,0.447471,0.392991,2
0.221557,0.616858,0.405128,0.727019,0.361868,0.484355,2
0.233534,0.662835,0.417949,0.693593,0.455253,0.501877,2
0.233534,0.688378,0.407692,0.766017,0.315175,0.501877,2
0.155689,0.707535,0.441026,0.682451,0.198444,0.508135,2
0.227545,0.694764,0.464103,0.590529,0.105058,0.529412,1
0.221557,0.678161,0.451282,0.373259,0.124514,0.524406,1
0.263474,0.67433,0.520513,0.309192,0.116732,0.500626,1
0.281439,0.659004,0.525641,0.467967,0.128405,0.513141,0
0.353294,0.648787,0.525641,0.300836,0.311284,0.413016,1
0.431139,0.596424,0.553846,0.29805,0.536965,0.197747,2
0.455091,0.560664,0.625641,0.278552,0.649805,0.345432,2
0.449102,0.579821,0.635897,0.559889,0.486381,0.416771,2
0.407186,0.577267,0.589744,0.512535,0.268482,0.463079,2
0.395209,0.609195,0.582051,0.415042,0.143969,0.544431,2
0.347306,0.675607,0.641026,0.604457,0.385214,0.505632,2
0.365271,0.708812,0.664103,0.593315,0.322957,0.428035,1
0.371259,0.758621,0.630769,0.526462,0.291829,0.465582,1
0.473052,0.758621,0.669231,0.462396,0.33463,0.399249,1
0.449102,0.782886,0.615385,0.456825,0.307393,0.390488,1
0.419161,0.804598,0.630769,0.384401,0.237354,0.455569,1
0.431137,0.842912,0.517949,0.389972,0.198444,0.434293,1
0.449101,0.84802,0.482051,0.331476,0.29572,0.355444,1
0.389222,0.802043,0.407692,0.24234,0.48249,0.269086,2
0.473054,0.720307,0.397436,0.220056,0.626459,0.297872,2
0.485031,0.683269,0.438462,0.247911,0.673152,0.418023,3
0.514971,0.669221,0.435897,0.239554,0.548638,0.450563,2
0.461079,0.636015,0.338462,0.231198,0.583658,0.406758,2
0.520959,0.581098,0.264103,0.155989,0.521401,0.461827,3
0.449101,0.563218,0.274359,0.172702,0.63035,0.570713,3
0.449101,0.565773,0.364103,0.211699,0.540856,0.612015,3
0.383234,0.582375,0.38718,0.222841,0.474708,0.600751,3
0.383234,0.591315,0.325641,0.175487,0.424125,0.564456,2
0.323354,0.60281,0.346154,0.231198,0.533074,0.549437,2
0.383234,0.596424,0.405128,0.18663,0.400778,0.420526,2
0.377246,0.59387,0.44359,0.206128,0.381323,0.455569,2
0.425151,0.609195,0.479487,0.21727,0.40856,0.36796,1
0.443112,0.641124,0.494872,0.320334,0.478599,0.362954,2
0.449102,0.661558,0.535897,0.348189,0.322957,0.410513,1
0.449102,0.689655,0.551282,0.348189,0.272374,0.444305,1
0.395209,0.693487,0.479487,0.325905,0.159533,0.498123,1
0.389222,0.685824,0.410256,0.21727,0.206226,0.530663,1
0.407186,0.652618,0.330769,0.24234,0.330739,0.310388,1
0.299402,0.606641,0.25641,0.203343,0.2607,0.339174,0
0.311377,0.51341,0.174359,0.02507,0.311284,0.277847,1
0.311379,0.440613,0.148718,0.061281,0.315175,0.192741,2
0.251499,0.363985,0.179487,0.050139,0.455253,0.330413,2
0.137725,0.328225,0.2,0.052925,0.568093,0.433041,2
0.15569,0.298851,0.212821,0.02507,0.404669,0.515645,3
0.101797,0.269476,0.28718,0.97493,0.420233,0.59199,2
0.185629,0.263091,0.348718,0.930362,0.435798,0.564456,2
0.179642,0.265645,0.482051,0.56546,0.175097,0.603254,2
0.245509,0.279693,0.507692,0.690808,0.346304,0.46433,1
