@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R2-3,9'

@attribute air numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.556886,0.248718,0.111421,0.326848,0.166458,0.569811,1
0.526946,0.297436,0.142061,0.412451,0.360451,0.524528,2
0.502992,0.417949,0.116992,0.182879,0.50438,0.498113,1
0.568861,0.551282,0.281337,0.132296,0.52816,0.472956,2
0.556886,0.664103,0.389972,0.342412,0.485607,0.471698,1
0.514969,0.674359,0.598886,0.29572,0.386733,0.484277,1
0.479041,0.661538,0.501393,0.361868,0.405507,0.514465,2
0.479043,0.564103,0.470752,0.214008,0.622028,0.532075,2
0.479041,0.471795,0.545961,0.284047,0.677096,0.535849,2
0.455089,0.492308,0.153203,0.054475,0.649562,0.513208,2
0.526946,0.474359,0.816156,0.237354,0.657071,0.498113,2
0.550899,0.54359,0.743733,0.396887,0.478098,0.480503,2
0.491017,0.5,0.754875,0.513619,0.401752,0.47673,1
0.431139,0.482051,0.777159,0.357977,0.342929,0.467925,2
0.485031,0.620513,0.607242,0.338521,0.397997,0.457862,1
0.598803,0.725641,0.415042,0.51751,0.319149,0.367296,2
0.598801,0.620513,0.70195,0.55642,0.321652,0.353459,2
0.520959,0.615385,0.668524,0.525292,0.430538,0.377358,3
0.544911,0.748718,0.610028,0.509728,0.52816,0.391195,3
0.544911,0.64359,0.674095,0.48249,0.531915,0.392453,3
0.562872,0.648718,0.657382,0.59144,0.625782,0.421384,3
0.514971,0.610256,0.640669,0.498054,0.55194,0.464151,3
0.526946,0.615385,0.643454,0.571984,0.678348,0.503145,3
0.520959,0.64359,0.576602,0.404669,0.663329,0.553459,3
0.580839,0.679487,0.509749,0.392996,0.743429,0.549686,2
0.532932,0.548718,0.476323,0.264591,0.586984,0.528302,2
0.497006,0.461538,0.348189,0.264591,0.634543,0.480503,2
0.491017,0.317949,0.832869,0.206226,0.617021,0.437736,1
0.502994,0.438462,0.766017,0.48249,0.356696,0.425157,2
0.497006,0.528205,0.732591,0.416342,0.420526,0.472956,2
0.467066,0.669231,0.579387,0.431907,0.329161,0.516981,2
0.485029,0.684615,0.601671,0.439689,0.418023,0.554717,2
0.473052,0.68718,0.548747,0.478599,0.389237,0.577358,2
0.443114,0.641026,0.532033,0.575875,0.379224,0.574843,1
0.502994,0.525641,0.350975,0.264591,0.382979,0.514465,1
0.473054,0.45641,0.78273,0.143969,0.454318,0.441509,1
0.461077,0.55641,0.657382,0.357977,0.376721,0.437736,1
0.413174,0.638462,0.576602,0.326848,0.320401,0.480503,1
0.508981,0.7,0.456825,0.33463,0.357947,0.501887,2
0.640718,0.735897,0.356546,0.583658,0.334168,0.474214,3
0.616766,0.687179,0.342618,0.696498,0.420526,0.416352,3
0.574849,0.723077,0.479109,0.412451,0.564456,0.504403,2
0.652694,0.823077,0.454039,0.439689,0.451815,0.548428,3
0.616766,0.838462,0.481894,0.525292,0.576971,0.566038,3
0.568861,0.723077,0.526462,0.389105,0.599499,0.602516,3
0.532932,0.707692,0.587744,0.389105,0.588235,0.638994,2
0.520959,0.638462,0.562674,0.431907,0.525657,0.656604,3
0.550899,0.469231,0.724234,0.354086,0.598248,0.675472,2
0.514971,0.451282,0.715877,0.264591,0.459324,0.734591,2
0.508983,0.576923,0.682451,0.346304,0.503129,0.777358,1
0.550898,0.620513,0.509749,0.373541,0.405507,0.803774,1
0.592812,0.697436,0.479109,0.40856,0.365457,0.794969,2
0.604791,0.715385,0.467967,0.361868,0.416771,0.8,2
0.586826,0.694872,0.476323,0.385214,0.559449,0.796226,2
0.562872,0.625641,0.451253,0.322957,0.570713,0.807547,2
0.544909,0.6,0.392758,0.264591,0.530663,0.808805,2
0.532932,0.605128,0.325905,0.494163,0.430538,0.787421,2
0.556886,0.71282,0.356546,0.571984,0.326658,0.759748,2
0.610778,0.625641,0.345404,0.513619,0.419274,0.757233,2
0.664669,0.582051,0.325905,0.529183,0.360451,0.739623,2
0.658683,0.625641,0.325905,0.63035,0.38423,0.725786,2
0.676646,0.65641,0.331476,0.564202,0.404255,0.720755,3
0.664669,0.615385,0.342618,0.575875,0.455569,0.722013,3
0.688623,0.6,0.320334,0.587549,0.473091,0.714465,3
0.622754,0.55641,0.29805,0.59144,0.558198,0.708176,3
0.562872,0.584615,0.306407,0.529183,0.593242,0.716981,3
0.538921,0.576923,0.309192,0.451362,0.564456,0.71195,2
0.574851,0.546154,0.314763,0.459144,0.476846,0.716981,2
0.574851,0.597436,0.32312,0.490272,0.523154,0.718239,2
0.628743,0.607692,0.32312,0.521401,0.435544,0.734591,2
0.604791,0.610256,0.328691,0.463035,0.461827,0.752201,2
0.640718,0.576923,0.306407,0.463035,0.370463,0.762264,2
0.580839,0.607692,0.309192,0.474708,0.401752,0.754717,2
0.586826,0.602564,0.317549,0.564202,0.316646,0.745912,2
0.640719,0.674359,0.328691,0.634241,0.445557,0.743396,2
0.652694,0.579487,0.325905,0.552529,0.434293,0.745912,3
0.616766,0.6,0.309192,0.661479,0.460576,0.714465,3
0.652693,0.789744,0.328691,0.762646,0.51189,0.660377,3
0.604789,0.815385,0.423398,0.579767,0.546934,0.677987,2
0.556886,0.674359,0.481894,0.377432,0.529412,0.728302,3
0.544909,0.574359,0.554318,0.315175,0.633292,0.779874,2
0.568861,0.479487,0.362117,0.249027,0.549437,0.793711,2
0.574849,0.476923,0.284123,0.392996,0.446809,0.762264,2
0.634729,0.515385,0.295265,0.548638,0.337922,0.681761,2
0.598801,0.582051,0.284123,0.747082,0.396746,0.584906,3
0.622754,0.661538,0.29805,0.797665,0.476846,0.467925,3
0.598803,0.761538,0.45961,0.544747,0.612015,0.407547,3
0.520959,0.510256,0.688022,0.435798,0.574468,0.543396,3
0.491017,0.515385,0.668524,0.307393,0.548185,0.63522,2
0.461079,0.620513,0.593315,0.202335,0.585732,0.672956,2
0.502994,0.628205,0.467967,0.287938,0.603254,0.662893,2
0.532934,0.687179,0.479109,0.33463,0.499374,0.645283,2
0.544909,0.684615,0.448468,0.311284,0.595745,0.610063,2
0.544911,0.717949,0.406685,0.431907,0.44806,0.557233,2
0.502992,0.730769,0.373259,0.603113,0.317897,0.464151,2
0.526946,0.746154,0.348189,0.63035,0.403004,0.369811,3
0.556886,0.625641,0.337047,0.731518,0.558198,0.274214,3
0.508983,0.625641,0.674095,0.385214,0.762203,0.27044,3
0.502992,0.671795,0.604457,0.494163,0.764706,0.27673,3
0.526946,0.646154,0.571031,0.428016,0.634543,0.291824,3
0.491017,0.638462,0.470752,0.40856,0.634543,0.295597,2
0.467066,0.628205,0.637883,0.377432,0.55194,0.339623,2
0.461079,0.579487,0.735376,0.29572,0.593242,0.378616,2
0.473054,0.589744,0.640669,0.206226,0.605757,0.412579,2
0.502994,0.61282,0.557103,0.272374,0.57572,0.450314,2
0.491019,0.648718,0.626741,0.44358,0.561952,0.491824,2
0.485029,0.7,0.562674,0.346304,0.50438,0.519497,2
0.514969,0.617949,0.54039,0.264591,0.55194,0.533333,2
0.455091,0.520513,0.598886,0.198444,0.514393,0.561006,2
0.437126,0.548718,0.685237,0.225681,0.544431,0.578616,2
0.502994,0.6,0.612813,0.307393,0.501877,0.603774,1
0.491017,0.6,0.685237,0.2607,0.440551,0.637736,1
0.461077,0.589744,0.746518,0.280156,0.426783,0.684277,1
0.467066,0.510256,0.67688,0.089494,0.395494,0.719497,1
0.443112,0.435897,0.735376,0.120623,0.459324,0.763522,1
0.485031,0.351282,0.947075,0.214008,0.463079,0.794969,1
0.455091,0.315385,1,0.22179,0.411765,0.816352,0
0.449101,0.271795,0.114206,0.264591,0.35169,0.815094,0
0.467066,0.292308,0.144847,0.182879,0.267835,0.8,0
0.497006,0.248718,0.011142,0.256809,0.241552,0.766038,0
0.455091,0.215385,0.997214,0.36965,0.148936,0.748428,0
0.502994,0.146154,0.005571,0.354086,0.178974,0.732075,0
0.467066,0.248718,0.902507,0.155642,0.314143,0.744654,1
0.437126,0.253846,0.011142,0.178988,0.531915,0.752201,2
0.371257,0.341026,0.094708,0.284047,0.628285,0.774843,1
0.401197,0.323077,0.019499,0.225681,0.529412,0.792453,1
0.335331,0.438462,0.061281,0.136187,0.544431,0.803774,1
0.347306,0.466667,0.604457,0.194553,0.739675,0.8,1
0.335331,0.546154,0.693593,0.128405,0.612015,0.792453,1
0.341319,0.51282,0.618384,0.256809,0.65582,0.784906,1
0.335331,0.535897,0.685237,0.416342,0.339174,0.78239,1
0.443112,0.546154,0.718663,0.400778,0.401752,0.774843,1
0.461077,0.505128,0.749304,0.354086,0.269086,0.759748,1
0.407186,0.428205,0.824513,0.466926,0.222778,0.739623,2
0.425151,0.335897,0.807799,0.568093,0.325407,0.728302,2
0.377246,0.341026,0.810585,0.548638,0.335419,0.715723,2
0.401199,0.333333,0.835655,0.451362,0.352941,0.716981,1
0.425149,0.366667,0.816156,0.361868,0.321652,0.720755,1
0.419162,0.45641,0.760446,0.315175,0.277847,0.719497,1
0.455089,0.594872,0.649025,0.373541,0.275344,0.709434,1
0.479041,0.648718,0.643454,0.392996,0.285357,0.695597,2
0.473052,0.766667,0.554318,0.447471,0.40801,0.674214,2
0.473052,0.592308,0.707521,0.392996,0.42428,0.646541,2
0.443114,0.476923,0.766017,0.307393,0.545682,0.677987,2
0.401199,0.458974,0.718663,0.280156,0.460576,0.698113,2
0.401199,0.471795,0.674095,0.233463,0.609512,0.70566,2
0.377246,0.502564,0.451253,0.143969,0.694618,0.698113,2
0.485029,0.523077,0.35376,0.291829,0.693367,0.68805,1
0.479043,0.587179,0.306407,0.420233,0.46433,0.67044,1
0.491017,0.576923,0.337047,0.48249,0.306633,0.647799,1
0.502992,0.551282,0.342618,0.470817,0.300375,0.632704,1
0.497006,0.553846,0.300836,0.412451,0.322904,0.6,2
0.491017,0.576923,0.325905,0.494163,0.30413,0.562264,1
0.514969,0.592308,0.339833,0.381323,0.317897,0.537107,1
0.544911,0.579487,0.311978,0.424125,0.26408,0.510692,2
0.556886,0.594872,0.32312,0.404669,0.346683,0.480503,1
0.550898,0.615385,0.356546,0.389105,0.314143,0.461635,2
0.532934,0.610256,0.395543,0.322957,0.371715,0.456604,1
0.526946,0.646154,0.35376,0.272374,0.35169,0.467925,1
0.556886,0.625641,0.348189,0.490272,0.252816,0.47044,1
0.580839,0.64359,0.325905,0.626459,0.250313,0.447799,3
0.562874,0.846154,0.311978,0.836576,0.43179,0.361006,3
0.574851,0.630769,0.348189,0.474708,0.519399,0.386164,3
0.586826,0.597436,0.289694,0.412451,0.644556,0.330818,3
0.598801,0.702564,0.300836,0.626459,0.613267,0.262893,3
0.580839,0.761538,0.364903,0.587549,0.643304,0.191195,3
0.550899,0.723077,0.342618,0.470817,0.573217,0.172327,3
0.497006,0.669231,0.401114,0.361868,0.713392,0.158491,3
0.479041,0.584615,0.465181,0.256809,0.718398,0.181132,2
0.431137,0.533333,0.704735,0.124514,0.614518,0.198742,2
0.461079,0.448718,0.91922,0.22179,0.675845,0.205031,2
0.431139,0.461538,0.766017,0.233463,0.643304,0.23522,2
0.467066,0.530769,0.568245,0.035019,0.687109,0.293082,2
0.461079,0.517949,0.228412,0.18677,0.674593,0.318239,2
0.449102,0.353846,0.103064,0.307393,0.678348,0.293082,2
0.467066,0.287179,0.016713,0.435798,0.579474,0.267925,2
0.467066,0.210256,0.988858,0.431907,0.453066,0.281761,1
0.437126,0.31282,0.874652,0.381323,0.355444,0.318239,1
0.437126,0.341026,0.855153,0.33463,0.475594,0.350943,1
0.395211,0.420513,0.763231,0.307393,0.404255,0.386164,1
0.407186,0.523077,0.743733,0.225681,0.486859,0.412579,1
0.371257,0.571795,0.635097,0.326848,0.520651,0.441509,1
0.407186,0.564103,0.704735,0.365759,0.476846,0.469182,2
0.437126,0.605128,0.587744,0.319066,0.538173,0.510692,2
0.425149,0.582051,0.389972,0.202335,0.610763,0.545912,1
0.449101,0.574359,0.32312,0.463035,0.403004,0.548428,2
0.502992,0.638462,0.281337,0.603113,0.295369,0.516981,3
0.544909,0.712821,0.29805,0.793774,0.455569,0.451572,3
0.580839,0.8,0.339833,0.63035,0.618273,0.430189,3
0.580838,0.71282,0.387187,0.424125,0.743429,0.444025,3
0.544911,0.669231,0.373259,0.291829,0.71965,0.427673,3
0.491017,0.646154,0.367688,0.505837,0.637046,0.398742,3
0.502994,0.661538,0.387187,0.455253,0.580726,0.371069,3
0.461079,0.684615,0.498607,0.428016,0.682103,0.348428,3
0.485031,0.569231,0.359331,0.381323,0.619524,0.350943,2
0.461079,0.530769,0.286908,0.40856,0.584481,0.298113,3
0.437126,0.65641,0.579387,0.276265,0.674593,0.203774,3
0.401197,0.65641,0.632312,0.587549,0.635795,0.368553,3
0.395209,0.666667,0.559889,0.381323,0.685857,0.428931,3
0.401199,0.589744,0.493036,0.346304,0.598248,0.457862,2
0.461079,0.510256,0.426184,0.171206,0.692115,0.491824,2
0.479043,0.430769,0.275766,0.214008,0.63204,0.527044,2
0.502992,0.487179,0.261838,0.346304,0.599499,0.52327,2
0.502992,0.561539,0.264624,0.33463,0.416771,0.466667,2
0.526946,0.574359,0.303621,0.536965,0.347935,0.4,2
0.491017,0.553846,0.278552,0.657588,0.335419,0.328302,3
0.485031,0.525641,0.284123,0.735409,0.479349,0.279245,3
0.491019,0.589744,0.292479,0.284047,0.618273,0.207547,3
0.497006,0.669231,0.387187,0.498054,0.724656,0.251572,3
0.502994,0.625641,0.259053,0.521401,0.683354,0.242767,3
0.497006,0.571795,0.261838,0.626459,0.60826,0.196226,3
0.431137,0.615385,0.423398,0.319066,0.665832,0.206289,2
0.449101,0.525641,0.314763,0.291829,0.549437,0.197484,2
0.467066,0.441026,0.022284,0.245136,0.590738,0.158491,2
0.413174,0.451282,0.793872,0.322957,0.505632,0.159748,2
0.425149,0.446154,0.729805,0.338521,0.525657,0.212579,2
0.431139,0.525641,0.690808,0.256809,0.539424,0.272956,2
0.437126,0.528205,0.626741,0.256809,0.705882,0.340881,2
0.461077,0.55641,0.604457,0.346304,0.623279,0.410063,2
0.419162,0.646154,0.651811,0.400778,0.553191,0.481761,2
0.425151,0.671795,0.649025,0.55642,0.451815,0.559748,2
0.395211,0.679487,0.626741,0.439689,0.549437,0.63522,2
0.419161,0.620513,0.576602,0.342412,0.518148,0.677987,2
0.485031,0.502564,0.350975,0.29572,0.612015,0.661635,2
0.497006,0.210256,0.239554,0.540856,0.498123,0.583648,2
0.461079,0.030769,0.125348,0.607004,0.349186,0.510692,3
0.479041,0.123077,0.994429,0.560311,0.593242,0.532075,2
0.437126,0.310256,0.860724,0.451362,0.59199,0.584906,2
0.395209,0.448718,0.793872,0.498054,0.39174,0.637736,2
0.32934,0.533333,0.704735,0.435798,0.352941,0.665409,1
0.395211,0.733333,0.551532,0.346304,0.36796,0.655346,1
0.449102,0.664103,0.526462,0.439689,0.312891,0.581132,2
0.425149,0.510256,0.721448,0.529183,0.372966,0.631447,2
0.401199,0.579487,0.685237,0.365759,0.469337,0.664151,2
0.449102,0.438462,0.749304,0.55642,0.520651,0.685535,2
0.425149,0.361538,0.793872,0.412451,0.505632,0.759748,3
0.359282,0.538462,0.62117,0.346304,0.630788,0.794969,2
0.353294,0.671795,0.487465,0.178988,0.665832,0.776101,2
0.485031,0.553846,0.373259,0.470817,0.570713,0.693082,2
0.467066,0.15641,0.933148,0.669261,0.421777,0.699371,2
0.419162,0.133333,0.94429,0.44358,0.493116,0.802516,2
0.389221,0.289744,0.852368,0.354086,0.47184,0.857862,2
0.395211,0.366667,0.81337,0.291829,0.524406,0.889308,2
0.377246,0.492308,0.802228,0.202335,0.564456,0.91195,1
0.395209,0.5,0.548747,0.097276,0.602003,0.935849,1
0.389222,0.589744,0.45961,0.214008,0.604506,0.949686,0
0.407186,0.630769,0.381616,0.350195,0.337922,0.938365,1
0.485031,0.697436,0.35376,0.521401,0.259074,0.92327,2
0.479043,0.725641,0.356546,0.723735,0.371715,0.909434,3
0.550898,0.746154,0.325905,0.70428,0.586984,0.89434,3
0.526946,0.815385,0.362117,0.7393,0.607009,0.861635,3
0.479043,0.882051,0.373259,0.789883,0.588235,0.844025,3
0.544909,0.864103,0.401114,0.743191,0.65582,0.846541,3
0.562874,0.817949,0.401114,0.603113,0.629537,0.856604,3
0.544909,0.789744,0.428969,0.568093,0.534418,0.856604,3
0.568861,0.707692,0.456825,0.435798,0.50438,0.857862,2
0.497006,0.512821,0.704735,0.287938,0.51189,0.908176,2
0.443112,0.323077,0.86351,0.245136,0.525657,0.948428,2
0.413172,0.323077,0.958217,0.105058,0.531915,0.942138,2
0.425151,0.317949,0.194986,0.361868,0.548185,0.881761,1
0.485031,0.569231,0.222841,0.501946,0.329161,0.771069,1
0.562874,0.689744,0.440111,0.463035,0.346683,0.592453,2
0.479041,0.430769,0.615599,0.346304,0.449312,0.426415,3
0.431137,0.312821,0.830084,0.922179,0.534418,0.588679,3
0.383232,0.335897,0.810585,0.809339,0.639549,0.656604,3
0.413172,0.276923,0.805014,0.607004,0.550688,0.725786,2
0.425151,0.353846,0.818942,0.575875,0.478098,0.761006,2
0.449102,0.423077,0.78273,0.346304,0.521902,0.781132,1
0.437126,0.44359,0.777159,0.128405,0.42428,0.786164,1
0.461079,0.471795,0.181058,0.11284,0.476846,0.771069,2
0.353294,0.433333,0.222841,0.626459,0.405507,0.72956,2
0.365269,0.366667,0.256267,0.579767,0.396746,0.734591,3
0.257486,0.297436,0.192201,0.544747,0.506884,0.755975,2
0.18563,0.223077,0.150418,0.490272,0.441802,0.743396,3
0.113774,0.315385,0.111421,0.463035,0.521902,0.737107,2
0.155689,0.235897,0.114206,0.357977,0.486859,0.728302,2
0.173654,0.279487,0.122563,0.163424,0.530663,0.732075,1
0.215571,0.405128,0.21727,0.303502,0.480601,0.710692,2
0.209582,0.4,0.284123,0.548638,0.281602,0.647799,2
0.347306,0.369231,0.211699,0.610895,0.334168,0.597484,2
0.401199,0.471795,0.24234,0.66537,0.390488,0.576101,3
0.514971,0.525641,0.272981,0.560311,0.510638,0.591195,2
0.473054,0.520513,0.300836,0.424125,0.479349,0.61761,2
0.502994,0.407692,0.211699,0.365759,0.529412,0.603774,2
0.479041,0.407692,0.183844,0.470817,0.480601,0.589937,3
0.467066,0.464103,0.133705,0.463035,0.516896,0.620126,2
0.425149,0.533333,0.142061,0.311284,0.53567,0.666667,2
0.514971,0.594872,0.292479,0.276265,0.530663,0.669182,2
0.544911,0.65641,0.311978,0.540856,0.401752,0.647799,2
0.622754,0.694872,0.325905,0.571984,0.395494,0.632704,3
0.526946,0.658974,0.348189,0.575875,0.521902,0.615094,3
0.502994,0.610256,0.331476,0.178988,0.588235,0.637736,2
0.491019,0.54359,0.426184,0.163424,0.541927,0.632704,2
0.508983,0.492308,0.707521,0.093385,0.513141,0.611321,2
0.461079,0.484615,0.802228,0.143969,0.570713,0.605031,2
0.413174,0.435897,0.785515,0.140078,0.52816,0.608805,1
0.389221,0.466667,0.818942,0.182879,0.548185,0.631447,1
0.395209,0.474359,0.768802,0.206226,0.505632,0.641509,1
0.413174,0.453846,0.754875,0.175097,0.510638,0.644025,1
0.413174,0.566667,0.48468,0.210117,0.533166,0.649057,0
0.419162,0.546154,0.367688,0.256809,0.39174,0.657862,1
0.455089,0.535897,0.331476,0.346304,0.262829,0.640252,1
0.479041,0.546154,0.286908,0.404669,0.232791,0.616352,1
0.491019,0.638462,0.4039,0.264591,0.32791,0.588679,1
0.508983,0.738462,0.431755,0.400778,0.290363,0.593711,1
0.473052,0.7,0.342618,0.607004,0.265332,0.561006,3
0.532934,0.794872,0.325905,0.673152,0.443054,0.483019,3
0.562872,0.787179,0.376045,0.614786,0.429287,0.432704,3
0.538921,0.820513,0.43454,0.51751,0.505632,0.446541,3
0.473052,0.805128,0.548747,0.548638,0.513141,0.506918,3
0.449101,0.684615,0.534819,0.420233,0.531915,0.610063,3
0.520959,0.569231,0.4039,0.346304,0.558198,0.644025,2
0.467066,0.55641,0.29805,0.536965,0.569462,0.597484,3
0.622753,0.866667,0.345404,0.649805,0.599499,0.457862,3
0.544911,0.897436,0.406685,0.642023,0.576971,0.387421,3
0.526946,0.853846,0.381616,0.560311,0.609512,0.354717,3
0.526946,0.797436,0.367688,0.735409,0.553191,0.277987,3
0.473052,0.7,0.454039,0.303502,0.645807,0.283019,3
0.455091,0.715385,0.548747,0.392996,0.571965,0.274214,3
0.401199,0.782051,0.5961,0.505837,0.53567,0.327044,3
0.514971,0.810256,0.543175,0.48249,0.553191,0.369811,3
0.497006,0.751282,0.456825,0.342412,0.619524,0.398742,3
0.526946,0.669231,0.431755,0.342412,0.683354,0.345912,3
0.508981,0.633333,0.448468,0.229572,0.625782,0.32327,2
0.449102,0.510256,0.774373,0.463035,0.55194,0.332075,2
0.395209,0.538462,0.713092,0.280156,0.613267,0.396226,2
0.425149,0.515385,0.467967,0.108949,0.59199,0.432704,2
0.425151,0.489744,0.286908,0.190661,0.624531,0.445283,2
0.449101,0.394872,0.197772,0.291829,0.602003,0.442767,2
0.461077,0.305128,0.058496,0.400778,0.474343,0.426415,2
0.443114,0.223077,0.013928,0.525292,0.403004,0.423899,2
0.419162,0.266667,0.94429,0.55642,0.354193,0.47673,2
0.401199,0.341026,0.869081,0.326848,0.379224,0.552201,1
0.365271,0.430769,0.760446,0.22179,0.456821,0.622642,1
0.359281,0.54359,0.415042,0.167315,0.536921,0.651572,1
0.443114,0.528205,0.334262,0.315175,0.449312,0.637736,2
0.508983,0.584615,0.261838,0.735409,0.314143,0.47673,2
0.473054,0.784615,0.509749,0.677043,0.397997,0.433962,2
0.467066,0.651282,0.5961,0.498054,0.359199,0.451572,2
0.437126,0.505128,0.682451,0.245136,0.385482,0.442767,2
0.455091,0.5,0.206128,0.120623,0.451815,0.405031,2
0.526946,0.584615,0.175487,0.330739,0.436796,0.366038,2
0.497006,0.579487,0.48468,0.132296,0.489362,0.29434,2
0.401197,0.75641,0.635097,0.642023,0.341677,0.320755,2
0.473052,0.751282,0.584958,0.463035,0.493116,0.407547,2
0.437126,0.779487,0.456825,0.416342,0.475594,0.427673,2
0.532934,0.735897,0.398329,0.455253,0.463079,0.394969,2
0.479043,0.684615,0.626741,0.466926,0.52816,0.397484,2
0.562874,0.697436,0.51532,0.416342,0.560701,0.457862,2
0.479041,0.723077,0.314763,0.548638,0.556946,0.379874,3
0.502992,0.741026,0.487465,0.29572,0.549437,0.295597,3
0.508983,0.735897,0.651811,0.840467,0.553191,0.408805,3
0.467066,0.666667,0.635097,0.396887,0.569462,0.555975,2
0.550899,0.661538,0.417827,0.311284,0.515645,0.561006,2
0.574851,0.410256,0.306407,0.322957,0.531915,0.47673,2
0.443114,0.248718,1,0.365759,0.474343,0.367296,2
0.371257,0.433333,0.660167,0.299611,0.556946,0.442767,2
0.317366,0.479487,0.785515,0.447471,0.392991,0.534591,2
0.221557,0.405128,0.727019,0.361868,0.484355,0.603774,2
0.233534,0.417949,0.693593,0.455253,0.501877,0.646541,2
0.233534,0.407692,0.766017,0.315175,0.501877,0.689308,2
0.155689,0.441026,0.682451,0.198444,0.508135,0.710692,2
0.227545,0.464103,0.590529,0.105058,0.529412,0.704403,1
0.221557,0.451282,0.373259,0.124514,0.524406,0.69434,1
0.263474,0.520513,0.309192,0.116732,0.500626,0.681761,1
0.281439,0.525641,0.467967,0.128405,0.513141,0.67673,0
0.353294,0.525641,0.300836,0.311284,0.413016,0.666667,1
0.431139,0.553846,0.29805,0.536965,0.197747,0.642767,2
0.455091,0.625641,0.278552,0.649805,0.345432,0.601258,2
0.449102,0.635897,0.559889,0.486381,0.416771,0.577358,2
0.407186,0.589744,0.512535,0.268482,0.463079,0.610063,2
0.395209,0.582051,0.415042,0.143969,0.544431,0.61761,2
0.347306,0.641026,0.604457,0.385214,0.505632,0.680155,2
0.365271,0.664103,0.593315,0.322957,0.428035,0.712945,1
0.371259,0.630769,0.526462,0.291829,0.465582,0.811321,1
0.473052,0.669231,0.462396,0.33463,0.399249,0.76804,1
0.449102,0.615385,0.456825,0.307393,0.390488,0.794381,1
0.419161,0.630769,0.384401,0.237354,0.455569,0.81519,1
0.431137,0.517949,0.389972,0.198444,0.434293,0.854488,1
0.449101,0.482051,0.331476,0.29572,0.355444,0.862639,1
0.389222,0.407692,0.24234,0.48249,0.269086,0.823226,2
0.473054,0.397436,0.220056,0.626459,0.297872,0.748947,2
0.485031,0.438462,0.247911,0.673152,0.418023,0.710777,3
0.514971,0.435897,0.239554,0.548638,0.450563,0.691725,2
0.461079,0.338462,0.231198,0.583658,0.406758,0.658853,2
0.520959,0.264103,0.155989,0.521401,0.461827,0.604964,3
0.449101,0.274359,0.172702,0.63035,0.570713,0.589033,3
0.449101,0.364103,0.211699,0.540856,0.612015,0.587074,3
0.383234,0.38718,0.222841,0.474708,0.600751,0.606482,3
0.383234,0.325641,0.175487,0.424125,0.564456,0.612677,2
0.323354,0.346154,0.231198,0.533074,0.549437,0.625229,2
0.383234,0.405128,0.18663,0.400778,0.420526,0.616398,2
0.377246,0.44359,0.206128,0.381323,0.455569,0.615791,2
0.425151,0.479487,0.21727,0.40856,0.36796,0.629925,1
0.443112,0.494872,0.320334,0.478599,0.362954,0.660343,2
0.449102,0.535897,0.348189,0.322957,0.410513,0.677991,1
0.449102,0.551282,0.348189,0.272374,0.444305,0.703894,1
0.395209,0.479487,0.325905,0.159533,0.498123,0.707619,1
0.389222,0.410256,0.21727,0.206226,0.530663,0.703348,1
0.407186,0.330769,0.24234,0.330739,0.310388,0.66865,1
0.299402,0.25641,0.203343,0.2607,0.339174,0.625956,0
0.311377,0.174359,0.02507,0.311284,0.277847,0.529014,1
0.311379,0.148718,0.061281,0.315175,0.192741,0.460218,2
0.251499,0.179487,0.050139,0.455253,0.330413,0.380721,2
0.137725,0.2,0.052925,0.568093,0.433041,0.347957,2
0.15569,0.212821,0.02507,0.404669,0.515645,0.315082,3
0.101797,0.28718,0.97493,0.420233,0.59199,0.281376,2
0.185629,0.348718,0.930362,0.435798,0.564456,0.272828,2
0.179642,0.482051,0.56546,0.175097,0.603254,0.275771,2
0.245509,0.507692,0.690808,0.346304,0.46433,0.286747,1
